"year","unitid","inst_name","state_name","level_of_study","enrollment_fall"
"1993","138789","ARMSTRONG STATE COLLEGE","Georgia","Undergraduate","5187"
"1993","138983","AUGUSTA COLLEGE","Georgia","Undergraduate","4727"
"1993","138983","AUGUSTA COLLEGE","Georgia","Graduate","871"
"1993","138983","AUGUSTA COLLEGE","Georgia","Postbaccalaureate","871"
"1993","139311","CLAYTON STATE COLLEGE","Georgia","Undergraduate","4760"
"1993","139366","COLUMBUS COLLEGE","Georgia","Undergraduate","4599"
"1993","139366","COLUMBUS COLLEGE","Georgia","Graduate","632"
"1993","139366","COLUMBUS COLLEGE","Georgia","Postbaccalaureate","632"
"1993","139719","FORT VALLEY STATE COLLEGE","Georgia","Undergraduate","2357"
"1993","139719","FORT VALLEY STATE COLLEGE","Georgia","Graduate","386"
"1993","139719","FORT VALLEY STATE COLLEGE","Georgia","Postbaccalaureate","386"
"1993","139755","GEORGIA INSTITUTE OF TECHNOLOGY MAIN CAMPUS","Georgia","Undergraduate","9182"
"1993","139755","GEORGIA INSTITUTE OF TECHNOLOGY MAIN CAMPUS","Georgia","Graduate","3664"
"1993","139755","GEORGIA INSTITUTE OF TECHNOLOGY MAIN CAMPUS","Georgia","Postbaccalaureate","3664"
"1993","139764","GEORGIA SOUTHWESTERN COLLEGE","Georgia","Undergraduate","2176"
"1993","139764","GEORGIA SOUTHWESTERN COLLEGE","Georgia","Graduate","381"
"1993","139764","GEORGIA SOUTHWESTERN COLLEGE","Georgia","Postbaccalaureate","381"
"1993","139861","GEORGIA COLLEGE","Georgia","Undergraduate","4634"
"1993","139861","GEORGIA COLLEGE","Georgia","Graduate","1034"
"1993","139861","GEORGIA COLLEGE","Georgia","Postbaccalaureate","1034"
"1993","139931","GEORGIA SOUTHERN UNIVERSITY","Georgia","Undergraduate","12411"
"1993","139931","GEORGIA SOUTHERN UNIVERSITY","Georgia","Graduate","1780"
"1993","139931","GEORGIA SOUTHERN UNIVERSITY","Georgia","Postbaccalaureate","1780"
"1993","139940","GEORGIA STATE UNIVERSITY","Georgia","Undergraduate","16740"
"1993","139940","GEORGIA STATE UNIVERSITY","Georgia","Graduate","6243"
"1993","139940","GEORGIA STATE UNIVERSITY","Georgia","First professional","622"
"1993","139940","GEORGIA STATE UNIVERSITY","Georgia","Postbaccalaureate","6865"
"1993","139959","UNIVERSITY OF GEORGIA","Georgia","Undergraduate","22301"
"1993","139959","UNIVERSITY OF GEORGIA","Georgia","Graduate","5438"
"1993","139959","UNIVERSITY OF GEORGIA","Georgia","First professional","1014"
"1993","139959","UNIVERSITY OF GEORGIA","Georgia","Postbaccalaureate","6452"
"1993","140164","KENNESAW STATE COLLEGE","Georgia","Undergraduate","10994"
"1993","140164","KENNESAW STATE COLLEGE","Georgia","Graduate","1265"
"1993","140164","KENNESAW STATE COLLEGE","Georgia","Postbaccalaureate","1265"
"1993","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","Undergraduate","890"
"1993","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","Graduate","269"
"1993","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","First professional","1361"
"1993","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","Postbaccalaureate","1630"
"1993","140669","NORTH GEORGIA COLLEGE","Georgia","Undergraduate","2539"
"1993","140669","NORTH GEORGIA COLLEGE","Georgia","Graduate","359"
"1993","140669","NORTH GEORGIA COLLEGE","Georgia","Postbaccalaureate","359"
"1993","140960","SAVANNAH STATE COLLEGE","Georgia","Undergraduate","3197"
"1993","141097","SOUTHERN COLLEGE OF TECHNOLOGY","Georgia","Undergraduate","3512"
"1993","141097","SOUTHERN COLLEGE OF TECHNOLOGY","Georgia","Graduate","442"
"1993","141097","SOUTHERN COLLEGE OF TECHNOLOGY","Georgia","Postbaccalaureate","442"
"1993","141264","VALDOSTA STATE UNIVERSITY","Georgia","Undergraduate","7395"
"1993","141264","VALDOSTA STATE UNIVERSITY","Georgia","Graduate","1275"
"1993","141264","VALDOSTA STATE UNIVERSITY","Georgia","Postbaccalaureate","1275"
"1993","141334","WEST GEORGIA COLLEGE","Georgia","Undergraduate","5717"
"1993","141334","WEST GEORGIA COLLEGE","Georgia","Graduate","2223"
"1993","141334","WEST GEORGIA COLLEGE","Georgia","Postbaccalaureate","2223"
"1993","173124","BEMIDJI STATE UNIVERSITY","Minnesota","Undergraduate","4635"
"1993","173124","BEMIDJI STATE UNIVERSITY","Minnesota","Graduate","372"
"1993","173124","BEMIDJI STATE UNIVERSITY","Minnesota","Postbaccalaureate","372"
"1993","173920","MANKATO STATE UNIVERSITY","Minnesota","Undergraduate","11932"
"1993","173920","MANKATO STATE UNIVERSITY","Minnesota","Graduate","2182"
"1993","173920","MANKATO STATE UNIVERSITY","Minnesota","Postbaccalaureate","2182"
"1993","174020","METROPOLITAN STATE UNIVERSITY","Minnesota","Undergraduate","5051"
"1993","174020","METROPOLITAN STATE UNIVERSITY","Minnesota","Graduate","269"
"1993","174020","METROPOLITAN STATE UNIVERSITY","Minnesota","Postbaccalaureate","269"
"1993","174066","UNIVERSITY OF MINNESOTA TWIN CITIES","Minnesota","Undergraduate","38338"
"1993","174066","UNIVERSITY OF MINNESOTA TWIN CITIES","Minnesota","Graduate","11100"
"1993","174066","UNIVERSITY OF MINNESOTA TWIN CITIES","Minnesota","First professional","2442"
"1993","174066","UNIVERSITY OF MINNESOTA TWIN CITIES","Minnesota","Postbaccalaureate","13542"
"1993","174075","UNIVERSITY OF MINNESOTA-CROOKSTON","Minnesota","Undergraduate","1458"
"1993","174233","UNIVERSITY OF MINNESOTA-DULUTH","Minnesota","Undergraduate","8914"
"1993","174233","UNIVERSITY OF MINNESOTA-DULUTH","Minnesota","Graduate","442"
"1993","174233","UNIVERSITY OF MINNESOTA-DULUTH","Minnesota","First professional","106"
"1993","174233","UNIVERSITY OF MINNESOTA-DULUTH","Minnesota","Postbaccalaureate","548"
"1993","174251","UNIVERSITY OF MINNESOTA-MORRIS","Minnesota","Undergraduate","2066"
"1993","174358","MOORHEAD STATE UNIVERSITY","Minnesota","Undergraduate","7040"
"1993","174358","MOORHEAD STATE UNIVERSITY","Minnesota","Graduate","332"
"1993","174358","MOORHEAD STATE UNIVERSITY","Minnesota","Postbaccalaureate","332"
"1993","174783","SAINT CLOUD STATE UNIVERSITY","Minnesota","Undergraduate","13699"
"1993","174783","SAINT CLOUD STATE UNIVERSITY","Minnesota","Graduate","1419"
"1993","174783","SAINT CLOUD STATE UNIVERSITY","Minnesota","Postbaccalaureate","1419"
"1993","175078","SOUTHWEST STATE UNIVERSITY","Minnesota","Undergraduate","2637"
"1993","175166","MINNEAPOLIS VA SCHOOL OF ANESTHESIA","Minnesota","Graduate","17"
"1993","175166","MINNEAPOLIS VA SCHOOL OF ANESTHESIA","Minnesota","Postbaccalaureate","17"
"1993","175272","WINONA STATE UNIVERSITY","Minnesota","Undergraduate","6672"
"1993","175272","WINONA STATE UNIVERSITY","Minnesota","Graduate","485"
"1993","175272","WINONA STATE UNIVERSITY","Minnesota","Postbaccalaureate","485"
"1993","200697","AIR FORCE INSTITUTE OF TECHNOLOGY","Ohio","Graduate","872"
"1993","200697","AIR FORCE INSTITUTE OF TECHNOLOGY","Ohio","Postbaccalaureate","872"
"1993","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","Undergraduate","21782"
"1993","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","Graduate","3647"
"1993","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","First professional","603"
"1993","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","Postbaccalaureate","4250"
"1993","201441","BOWLING GREEN STATE UNIVERSITY-MAIN CAMPUS","Ohio","Undergraduate","14902"
"1993","201441","BOWLING GREEN STATE UNIVERSITY-MAIN CAMPUS","Ohio","Graduate","2865"
"1993","201441","BOWLING GREEN STATE UNIVERSITY-MAIN CAMPUS","Ohio","Postbaccalaureate","2865"
"1993","201690","CENTRAL STATE UNIVERSITY","Ohio","Undergraduate","3050"
"1993","201690","CENTRAL STATE UNIVERSITY","Ohio","Graduate","18"
"1993","201690","CENTRAL STATE UNIVERSITY","Ohio","Postbaccalaureate","18"
"1993","201885","UNIVERSITY OF CINCINNATI-MAIN CAMPUS","Ohio","Undergraduate","21280"
"1993","201885","UNIVERSITY OF CINCINNATI-MAIN CAMPUS","Ohio","Graduate","6375"
"1993","201885","UNIVERSITY OF CINCINNATI-MAIN CAMPUS","Ohio","First professional","1007"
"1993","201885","UNIVERSITY OF CINCINNATI-MAIN CAMPUS","Ohio","Postbaccalaureate","7382"
"1993","202134","CLEVELAND STATE UNIVERSITY","Ohio","Undergraduate","11710"
"1993","202134","CLEVELAND STATE UNIVERSITY","Ohio","Graduate","4240"
"1993","202134","CLEVELAND STATE UNIVERSITY","Ohio","First professional","931"
"1993","202134","CLEVELAND STATE UNIVERSITY","Ohio","Postbaccalaureate","5171"
"1993","203517","KENT STATE UNIVERSITY-MAIN CAMPUS","Ohio","Undergraduate","17811"
"1993","203517","KENT STATE UNIVERSITY-MAIN CAMPUS","Ohio","Graduate","4889"
"1993","203517","KENT STATE UNIVERSITY-MAIN CAMPUS","Ohio","Postbaccalaureate","4889"
"1993","203951","MEDICAL COLLEGE OF OHIO","Ohio","Graduate","423"
"1993","203951","MEDICAL COLLEGE OF OHIO","Ohio","First professional","565"
"1993","203951","MEDICAL COLLEGE OF OHIO","Ohio","Postbaccalaureate","988"
"1993","204024","MIAMI UNIVERSITY-OXFORD","Ohio","Undergraduate","14413"
"1993","204024","MIAMI UNIVERSITY-OXFORD","Ohio","Graduate","1868"
"1993","204024","MIAMI UNIVERSITY-OXFORD","Ohio","Postbaccalaureate","1868"
"1993","204477","NORTHEASTERN OHIO UNIVERSITY COLLEGE OF MEDICINE","Ohio","First professional","428"
"1993","204477","NORTHEASTERN OHIO UNIVERSITY COLLEGE OF MEDICINE","Ohio","Postbaccalaureate","428"
"1993","204671","OHIO STATE UNIVERSITY-LIMA CAMPUS","Ohio","Undergraduate","1190"
"1993","204671","OHIO STATE UNIVERSITY-LIMA CAMPUS","Ohio","Graduate","157"
"1993","204671","OHIO STATE UNIVERSITY-LIMA CAMPUS","Ohio","Postbaccalaureate","157"
"1993","204680","OHIO STATE UNIVERSITY-MANSFIELD CAMPUS","Ohio","Undergraduate","1306"
"1993","204680","OHIO STATE UNIVERSITY-MANSFIELD CAMPUS","Ohio","Graduate","106"
"1993","204680","OHIO STATE UNIVERSITY-MANSFIELD CAMPUS","Ohio","Postbaccalaureate","106"
"1993","204699","OHIO STATE UNIVERSITY-MARION CAMPUS","Ohio","Undergraduate","1021"
"1993","204699","OHIO STATE UNIVERSITY-MARION CAMPUS","Ohio","Graduate","25"
"1993","204699","OHIO STATE UNIVERSITY-MARION CAMPUS","Ohio","Postbaccalaureate","25"
"1993","204705","OHIO STATE UNIVERSITY-NEWARK CAMPUS","Ohio","Undergraduate","1587"
"1993","204705","OHIO STATE UNIVERSITY-NEWARK CAMPUS","Ohio","Graduate","88"
"1993","204705","OHIO STATE UNIVERSITY-NEWARK CAMPUS","Ohio","Postbaccalaureate","88"
"1993","204796","OHIO STATE UNIVERSITY-MAIN CAMPUS","Ohio","Undergraduate","37044"
"1993","204796","OHIO STATE UNIVERSITY-MAIN CAMPUS","Ohio","Graduate","10931"
"1993","204796","OHIO STATE UNIVERSITY-MAIN CAMPUS","Ohio","First professional","2648"
"1993","204796","OHIO STATE UNIVERSITY-MAIN CAMPUS","Ohio","Postbaccalaureate","13579"
"1993","204802","OHIO UNIVERSITY EASTERN CAMPUS","Ohio","Undergraduate","888"
"1993","204802","OHIO UNIVERSITY EASTERN CAMPUS","Ohio","Graduate","121"
"1993","204802","OHIO UNIVERSITY EASTERN CAMPUS","Ohio","Postbaccalaureate","121"
"1993","204820","OHIO UNIVERSITY CHILLICOTHE BRANCH","Ohio","Undergraduate","1861"
"1993","204820","OHIO UNIVERSITY CHILLICOTHE BRANCH","Ohio","Graduate","5"
"1993","204820","OHIO UNIVERSITY CHILLICOTHE BRANCH","Ohio","Postbaccalaureate","5"
"1993","204839","OHIO UNIVERSITY IRONTON BRANCH","Ohio","Undergraduate","1756"
"1993","204839","OHIO UNIVERSITY IRONTON BRANCH","Ohio","Graduate","96"
"1993","204839","OHIO UNIVERSITY IRONTON BRANCH","Ohio","Postbaccalaureate","96"
"1993","204848","OHIO UNIVERSITY LANCASTER BRANCH","Ohio","Undergraduate","1904"
"1993","204848","OHIO UNIVERSITY LANCASTER BRANCH","Ohio","Graduate","128"
"1993","204848","OHIO UNIVERSITY LANCASTER BRANCH","Ohio","Postbaccalaureate","128"
"1993","204857","OHIO UNIVERSITY MAIN CAMPUS","Ohio","Undergraduate","16171"
"1993","204857","OHIO UNIVERSITY MAIN CAMPUS","Ohio","Graduate","2507"
"1993","204857","OHIO UNIVERSITY MAIN CAMPUS","Ohio","First professional","408"
"1993","204857","OHIO UNIVERSITY MAIN CAMPUS","Ohio","Postbaccalaureate","2915"
"1993","204866","OHIO UNIVERSITY ZANESVILLE BRANCH","Ohio","Undergraduate","1198"
"1993","204866","OHIO UNIVERSITY ZANESVILLE BRANCH","Ohio","Graduate","169"
"1993","204866","OHIO UNIVERSITY ZANESVILLE BRANCH","Ohio","Postbaccalaureate","169"
"1993","205443","SHAWNEE STATE UNIVERSITY","Ohio","Undergraduate","3312"
"1993","206084","UNIVERSITY OF TOLEDO","Ohio","Undergraduate","20798"
"1993","206084","UNIVERSITY OF TOLEDO","Ohio","Graduate","2751"
"1993","206084","UNIVERSITY OF TOLEDO","Ohio","First professional","639"
"1993","206084","UNIVERSITY OF TOLEDO","Ohio","Postbaccalaureate","3390"
"1993","206604","WRIGHT STATE UNIVERSITY-MAIN CAMPUS","Ohio","Undergraduate","12610"
"1993","206604","WRIGHT STATE UNIVERSITY-MAIN CAMPUS","Ohio","Graduate","3485"
"1993","206604","WRIGHT STATE UNIVERSITY-MAIN CAMPUS","Ohio","First professional","365"
"1993","206604","WRIGHT STATE UNIVERSITY-MAIN CAMPUS","Ohio","Postbaccalaureate","3850"
"1993","206695","YOUNGSTOWN STATE UNIVERSITY","Ohio","Undergraduate","13295"
"1993","206695","YOUNGSTOWN STATE UNIVERSITY","Ohio","Graduate","1206"
"1993","206695","YOUNGSTOWN STATE UNIVERSITY","Ohio","Postbaccalaureate","1206"
"1993","222831","ANGELO STATE UNIVERSITY","Texas","Undergraduate","5702"
"1993","222831","ANGELO STATE UNIVERSITY","Texas","Graduate","398"
"1993","222831","ANGELO STATE UNIVERSITY","Texas","Postbaccalaureate","398"
"1993","224147","TEXAS A & M UNIVERSITY-CORPUS CHRISTI","Texas","Undergraduate","2567"
"1993","224147","TEXAS A & M UNIVERSITY-CORPUS CHRISTI","Texas","Graduate","1920"
"1993","224147","TEXAS A & M UNIVERSITY-CORPUS CHRISTI","Texas","Postbaccalaureate","1920"
"1993","224545","EAST TEXAS STATE UNIVERSITY-TEXARKANA","Texas","Undergraduate","830"
"1993","224545","EAST TEXAS STATE UNIVERSITY-TEXARKANA","Texas","Graduate","452"
"1993","224545","EAST TEXAS STATE UNIVERSITY-TEXARKANA","Texas","Postbaccalaureate","452"
"1993","224554","EAST TEXAS STATE UNIVERSITY","Texas","Undergraduate","5527"
"1993","224554","EAST TEXAS STATE UNIVERSITY","Texas","Graduate","2775"
"1993","224554","EAST TEXAS STATE UNIVERSITY","Texas","Postbaccalaureate","2775"
"1993","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Undergraduate","3565"
"1993","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Graduate","3629"
"1993","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Postbaccalaureate","3629"
"1993","225432","UNIVERSITY OF HOUSTON-DOWNTOWN","Texas","Undergraduate","7377"
"1993","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Undergraduate","638"
"1993","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Graduate","448"
"1993","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Postbaccalaureate","448"
"1993","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Undergraduate","24692"
"1993","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Graduate","5877"
"1993","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","First professional","1555"
"1993","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Postbaccalaureate","7432"
"1993","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Undergraduate","9496"
"1993","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Graduate","751"
"1993","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Postbaccalaureate","751"
"1993","226152","TEXAS A & M INTERNATIONAL UNIVERSITY","Texas","Undergraduate","1037"
"1993","226152","TEXAS A & M INTERNATIONAL UNIVERSITY","Texas","Graduate","674"
"1993","226152","TEXAS A & M INTERNATIONAL UNIVERSITY","Texas","Postbaccalaureate","674"
"1993","226815","MEMORIAL HOSPITAL AND MEDICAL CTR SCH OF MED TECHN","Texas","Graduate","5"
"1993","226815","MEMORIAL HOSPITAL AND MEDICAL CTR SCH OF MED TECHN","Texas","Postbaccalaureate","5"
"1993","226833","MIDWESTERN STATE UNIVERSITY","Texas","Undergraduate","5138"
"1993","226833","MIDWESTERN STATE UNIVERSITY","Texas","Graduate","656"
"1993","226833","MIDWESTERN STATE UNIVERSITY","Texas","Postbaccalaureate","656"
"1993","227216","UNIVERSITY OF NORTH TEXAS","Texas","Undergraduate","19181"
"1993","227216","UNIVERSITY OF NORTH TEXAS","Texas","Graduate","6578"
"1993","227216","UNIVERSITY OF NORTH TEXAS","Texas","Postbaccalaureate","6578"
"1993","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN AT EDINBURG","Texas","Undergraduate","12767"
"1993","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN AT EDINBURG","Texas","Graduate","934"
"1993","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN AT EDINBURG","Texas","Postbaccalaureate","934"
"1993","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Undergraduate","1599"
"1993","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Graduate","333"
"1993","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Postbaccalaureate","333"
"1993","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Undergraduate","5012"
"1993","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Graduate","836"
"1993","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Postbaccalaureate","836"
"1993","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Undergraduate","11146"
"1993","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Graduate","1654"
"1993","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Postbaccalaureate","1654"
"1993","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Undergraduate","11140"
"1993","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Graduate","1353"
"1993","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Postbaccalaureate","1353"
"1993","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Undergraduate","18083"
"1993","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Graduate","2796"
"1993","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Postbaccalaureate","2796"
"1993","228501","SUL ROSS STATE UNIVERSITY","Texas","Undergraduate","1946"
"1993","228501","SUL ROSS STATE UNIVERSITY","Texas","Graduate","958"
"1993","228501","SUL ROSS STATE UNIVERSITY","Texas","Postbaccalaureate","958"
"1993","228529","TARLETON STATE UNIVERSITY","Texas","Undergraduate","5580"
"1993","228529","TARLETON STATE UNIVERSITY","Texas","Graduate","875"
"1993","228529","TARLETON STATE UNIVERSITY","Texas","Postbaccalaureate","875"
"1993","228635","THE UNIVERSITY OF TEXAS SOUTHWEST MED CTR-DALLAS","Texas","Undergraduate","409"
"1993","228635","THE UNIVERSITY OF TEXAS SOUTHWEST MED CTR-DALLAS","Texas","Graduate","474"
"1993","228635","THE UNIVERSITY OF TEXAS SOUTHWEST MED CTR-DALLAS","Texas","First professional","797"
"1993","228635","THE UNIVERSITY OF TEXAS SOUTHWEST MED CTR-DALLAS","Texas","Postbaccalaureate","1271"
"1993","228644","THE UNIVERSITY OF TEXAS HEALTH SCIENCE-SAN ANTONIO","Texas","Undergraduate","927"
"1993","228644","THE UNIVERSITY OF TEXAS HEALTH SCIENCE-SAN ANTONIO","Texas","Graduate","550"
"1993","228644","THE UNIVERSITY OF TEXAS HEALTH SCIENCE-SAN ANTONIO","Texas","First professional","1187"
"1993","228644","THE UNIVERSITY OF TEXAS HEALTH SCIENCE-SAN ANTONIO","Texas","Postbaccalaureate","1737"
"1993","228653","THE UNIVERSITY OF TEXAS MEDICAL BRANCH-GALVESTON","Texas","Undergraduate","961"
"1993","228653","THE UNIVERSITY OF TEXAS MEDICAL BRANCH-GALVESTON","Texas","Graduate","469"
"1993","228653","THE UNIVERSITY OF TEXAS MEDICAL BRANCH-GALVESTON","Texas","First professional","818"
"1993","228653","THE UNIVERSITY OF TEXAS MEDICAL BRANCH-GALVESTON","Texas","Postbaccalaureate","1287"
"1993","228705","TEXAS A & I UNIVERSITY","Texas","Undergraduate","5399"
"1993","228705","TEXAS A & I UNIVERSITY","Texas","Graduate","1175"
"1993","228705","TEXAS A & I UNIVERSITY","Texas","Postbaccalaureate","1175"
"1993","228714","TEXAS A & M UNIVERSITY-GALVESTON","Texas","Undergraduate","1338"
"1993","228723","TEXAS A & M UNIVERSITY","Texas","Undergraduate","34441"
"1993","228723","TEXAS A & M UNIVERSITY","Texas","Graduate","7424"
"1993","228723","TEXAS A & M UNIVERSITY","Texas","First professional","659"
"1993","228723","TEXAS A & M UNIVERSITY","Texas","Postbaccalaureate","8083"
"1993","228769","THE UNIVERSITY OF TEXAS AT ARLINGTON","Texas","Undergraduate","19408"
"1993","228769","THE UNIVERSITY OF TEXAS AT ARLINGTON","Texas","Graduate","4355"
"1993","228769","THE UNIVERSITY OF TEXAS AT ARLINGTON","Texas","Postbaccalaureate","4355"
"1993","228778","THE UNIVERSITY OF TEXAS AT AUSTIN","Texas","Undergraduate","35206"
"1993","228778","THE UNIVERSITY OF TEXAS AT AUSTIN","Texas","Graduate","11720"
"1993","228778","THE UNIVERSITY OF TEXAS AT AUSTIN","Texas","First professional","1629"
"1993","228778","THE UNIVERSITY OF TEXAS AT AUSTIN","Texas","Postbaccalaureate","13349"
"1993","228787","THE UNIVERSITY OF TEXAS AT DALLAS","Texas","Undergraduate","5025"
"1993","228787","THE UNIVERSITY OF TEXAS AT DALLAS","Texas","Graduate","3615"
"1993","228787","THE UNIVERSITY OF TEXAS AT DALLAS","Texas","Postbaccalaureate","3615"
"1993","228796","THE UNIVERSITY OF TEXAS AT EL PASO","Texas","Undergraduate","14368"
"1993","228796","THE UNIVERSITY OF TEXAS AT EL PASO","Texas","Graduate","2638"
"1993","228796","THE UNIVERSITY OF TEXAS AT EL PASO","Texas","Postbaccalaureate","2638"
"1993","228802","THE UNIVERSITY OF TEXAS AT TYLER","Texas","Undergraduate","2584"
"1993","228802","THE UNIVERSITY OF TEXAS AT TYLER","Texas","Graduate","1352"
"1993","228802","THE UNIVERSITY OF TEXAS AT TYLER","Texas","Postbaccalaureate","1352"
"1993","228909","UNIVERSITY OF NORTH TEXAS-HLTH SCI CTR AT FT WORTH","Texas","Graduate","15"
"1993","228909","UNIVERSITY OF NORTH TEXAS-HLTH SCI CTR AT FT WORTH","Texas","First professional","424"
"1993","228909","UNIVERSITY OF NORTH TEXAS-HLTH SCI CTR AT FT WORTH","Texas","Postbaccalaureate","439"
"1993","229018","THE UNIVERSITY OF TEXAS OF THE PERMIAN BASIN","Texas","Undergraduate","1545"
"1993","229018","THE UNIVERSITY OF TEXAS OF THE PERMIAN BASIN","Texas","Graduate","674"
"1993","229018","THE UNIVERSITY OF TEXAS OF THE PERMIAN BASIN","Texas","Postbaccalaureate","674"
"1993","229027","THE UNIVERSITY OF TEXAS AT SAN ANTONIO","Texas","Undergraduate","14832"
"1993","229027","THE UNIVERSITY OF TEXAS AT SAN ANTONIO","Texas","Graduate","2265"
"1993","229027","THE UNIVERSITY OF TEXAS AT SAN ANTONIO","Texas","Postbaccalaureate","2265"
"1993","229063","TEXAS SOUTHERN UNIVERSITY","Texas","Undergraduate","8685"
"1993","229063","TEXAS SOUTHERN UNIVERSITY","Texas","Graduate","1421"
"1993","229063","TEXAS SOUTHERN UNIVERSITY","Texas","First professional","535"
"1993","229063","TEXAS SOUTHERN UNIVERSITY","Texas","Postbaccalaureate","1956"
"1993","229115","TEXAS TECH UNIVERSITY","Texas","Undergraduate","19565"
"1993","229115","TEXAS TECH UNIVERSITY","Texas","Graduate","3815"
"1993","229115","TEXAS TECH UNIVERSITY","Texas","First professional","627"
"1993","229115","TEXAS TECH UNIVERSITY","Texas","Postbaccalaureate","4442"
"1993","229179","TEXAS WOMAN'S UNIVERSITY","Texas","Undergraduate","5752"
"1993","229179","TEXAS WOMAN'S UNIVERSITY","Texas","Graduate","3950"
"1993","229179","TEXAS WOMAN'S UNIVERSITY","Texas","Postbaccalaureate","3950"
"1993","229300","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER","Texas","Undergraduate","492"
"1993","229300","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER","Texas","Graduate","1661"
"1993","229300","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER","Texas","First professional","1126"
"1993","229300","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER","Texas","Postbaccalaureate","2787"
"1993","229337","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Texas","Undergraduate","844"
"1993","229337","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Texas","Graduate","137"
"1993","229337","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Texas","First professional","403"
"1993","229337","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Texas","Postbaccalaureate","540"
"1993","229814","WEST TEXAS STATE UNIVERSITY","Texas","Undergraduate","5547"
"1993","229814","WEST TEXAS STATE UNIVERSITY","Texas","Graduate","1093"
"1993","229814","WEST TEXAS STATE UNIVERSITY","Texas","Postbaccalaureate","1093"
"1992","104151","ARIZONA STATE UNIVERSITY","Arizona","Undergraduate","31904"
"1992","104151","ARIZONA STATE UNIVERSITY","Arizona","Graduate","11205"
"1992","104151","ARIZONA STATE UNIVERSITY","Arizona","First professional","519"
"1992","104151","ARIZONA STATE UNIVERSITY","Arizona","Postbaccalaureate","11724"
"1992","104179","UNIVERSITY OF ARIZONA","Arizona","Undergraduate","26347"
"1992","104179","UNIVERSITY OF ARIZONA","Arizona","Graduate","7726"
"1992","104179","UNIVERSITY OF ARIZONA","Arizona","First professional","1045"
"1992","104179","UNIVERSITY OF ARIZONA","Arizona","Postbaccalaureate","8771"
"1992","105330","NORTHERN ARIZONA UNIVERSITY","Arizona","Undergraduate","14050"
"1992","105330","NORTHERN ARIZONA UNIVERSITY","Arizona","Graduate","4435"
"1992","105330","NORTHERN ARIZONA UNIVERSITY","Arizona","Postbaccalaureate","4435"
"1992","132523","BAY MEDICAL CENTER SCHOOL OF NURSE ANESTHETISTS","Florida","Graduate","15"
"1992","132523","BAY MEDICAL CENTER SCHOOL OF NURSE ANESTHETISTS","Florida","Postbaccalaureate","15"
"1992","132903","UNIVERSITY OF CENTRAL FLORIDA","Florida","Undergraduate","17967"
