"year","unitid","inst_name","state_name","ftpt","retention_rate"
"2008","141334","University of West Georgia","Georgia","Part-time","0.49"
"2008","141334","University of West Georgia","Georgia","Total","0.74"
"2008","173124","Bemidji State University","Minnesota","Full-time","0.69"
"2008","173124","Bemidji State University","Minnesota","Part-time","0.25"
"2008","173124","Bemidji State University","Minnesota","Total","0.68"
"2008","173920","Minnesota State University-Mankato","Minnesota","Full-time","0.77"
"2008","173920","Minnesota State University-Mankato","Minnesota","Part-time","0.25"
"2008","173920","Minnesota State University-Mankato","Minnesota","Total","0.77"
"2008","174020","Metropolitan State University","Minnesota","Full-time","0.71"
"2008","174020","Metropolitan State University","Minnesota","Part-time","0.48"
"2008","174020","Metropolitan State University","Minnesota","Total","0.57"
"2008","174066","University of Minnesota-Twin Cities","Minnesota","Full-time","0.88"
"2008","174066","University of Minnesota-Twin Cities","Minnesota","Part-time","0.57"
"2008","174066","University of Minnesota-Twin Cities","Minnesota","Total","0.88"
"2008","174075","University of Minnesota-Crookston","Minnesota","Full-time","0.66"
"2008","174075","University of Minnesota-Crookston","Minnesota","Part-time","1"
"2008","174075","University of Minnesota-Crookston","Minnesota","Total","0.66"
"2008","174233","University of Minnesota-Duluth","Minnesota","Full-time","0.78"
"2008","174233","University of Minnesota-Duluth","Minnesota","Part-time","0.82"
"2008","174233","University of Minnesota-Duluth","Minnesota","Total","0.78"
"2008","174251","University of Minnesota-Morris","Minnesota","Full-time","0.85"
"2008","174251","University of Minnesota-Morris","Minnesota","Part-time","0.5"
"2008","174251","University of Minnesota-Morris","Minnesota","Total","0.84"
"2008","174358","Minnesota State University-Moorhead","Minnesota","Full-time","0.71"
"2008","174358","Minnesota State University-Moorhead","Minnesota","Part-time","0.51"
"2008","174358","Minnesota State University-Moorhead","Minnesota","Total","0.71"
"2008","174783","Saint Cloud State University","Minnesota","Full-time","0.73"
"2008","174783","Saint Cloud State University","Minnesota","Part-time","0.39"
"2008","174783","Saint Cloud State University","Minnesota","Total","0.72"
"2008","175078","Southwest Minnesota State University","Minnesota","Full-time","0.69"
"2008","175078","Southwest Minnesota State University","Minnesota","Part-time","0"
"2008","175078","Southwest Minnesota State University","Minnesota","Total","0.68"
"2008","175272","Winona State University","Minnesota","Full-time","0.74"
"2008","175272","Winona State University","Minnesota","Part-time","0.17"
"2008","175272","Winona State University","Minnesota","Total","0.74"
"2008","200800","University of Akron Main Campus","Ohio","Full-time","0.69"
"2008","200800","University of Akron Main Campus","Ohio","Part-time","0.49"
"2008","200800","University of Akron Main Campus","Ohio","Total","0.68"
"2008","201432","Bowling Green State University-Firelands","Ohio","Full-time","0.43"
"2008","201432","Bowling Green State University-Firelands","Ohio","Part-time","0.28"
"2008","201432","Bowling Green State University-Firelands","Ohio","Total","0.41"
"2008","201441","Bowling Green State University-Main Campus","Ohio","Full-time","0.73"
"2008","201441","Bowling Green State University-Main Campus","Ohio","Part-time","0.5"
"2008","201441","Bowling Green State University-Main Campus","Ohio","Total","0.73"
"2008","201690","Central State University","Ohio","Full-time","0.51"
"2008","201690","Central State University","Ohio","Part-time","0.22"
"2008","201690","Central State University","Ohio","Total","0.5"
"2008","201885","University of Cincinnati-Main Campus","Ohio","Full-time","0.83"
"2008","201885","University of Cincinnati-Main Campus","Ohio","Part-time","0.44"
"2008","201885","University of Cincinnati-Main Campus","Ohio","Total","0.83"
"2008","201946","University of Cincinnati-Clermont College","Ohio","Full-time",""
"2008","201946","University of Cincinnati-Clermont College","Ohio","Part-time",""
"2008","201946","University of Cincinnati-Clermont College","Ohio","Total",""
"2008","201955","University of Cincinnati-Raymond Walters College","Ohio","Full-time",""
"2008","201955","University of Cincinnati-Raymond Walters College","Ohio","Part-time",""
"2008","201955","University of Cincinnati-Raymond Walters College","Ohio","Total",""
"2008","202134","Cleveland State University","Ohio","Full-time","0.57"
"2008","202134","Cleveland State University","Ohio","Part-time","0.56"
"2008","202134","Cleveland State University","Ohio","Total","0.57"
"2008","202648","Edison State Community College","Ohio","Full-time","0.55"
"2008","202648","Edison State Community College","Ohio","Part-time","0.35"
"2008","202648","Edison State Community College","Ohio","Total","0.46"
"2008","203492","Kent State University Salem Campus","Ohio","Full-time","0.66"
"2008","203492","Kent State University Salem Campus","Ohio","Part-time","0.52"
"2008","203492","Kent State University Salem Campus","Ohio","Total","0.64"
"2008","203517","Kent State University Kent Campus","Ohio","Full-time","0.72"
"2008","203517","Kent State University Kent Campus","Ohio","Part-time","0.41"
"2008","203517","Kent State University Kent Campus","Ohio","Total","0.72"
"2008","204006","Miami University-Hamilton","Ohio","Full-time","0.62"
"2008","204006","Miami University-Hamilton","Ohio","Part-time","0.39"
"2008","204006","Miami University-Hamilton","Ohio","Total","0.59"
"2008","204015","Miami University-Middletown","Ohio","Full-time","0.55"
"2008","204015","Miami University-Middletown","Ohio","Part-time","0.47"
"2008","204015","Miami University-Middletown","Ohio","Total","0.54"
"2008","204024","Miami University-Oxford","Ohio","Full-time","0.9"
"2008","204024","Miami University-Oxford","Ohio","Part-time","0.87"
"2008","204024","Miami University-Oxford","Ohio","Total","0.9"
"2008","204671","Ohio State University-Lima Campus","Ohio","Full-time","0.67"
"2008","204671","Ohio State University-Lima Campus","Ohio","Part-time","0.35"
"2008","204671","Ohio State University-Lima Campus","Ohio","Total","0.66"
"2008","204680","Ohio State University-Mansfield Campus","Ohio","Full-time","0.68"
"2008","204680","Ohio State University-Mansfield Campus","Ohio","Part-time","0.36"
"2008","204680","Ohio State University-Mansfield Campus","Ohio","Total","0.68"
"2008","204699","Ohio State University-Marion Campus","Ohio","Full-time","0.73"
"2008","204699","Ohio State University-Marion Campus","Ohio","Part-time","0.32"
"2008","204699","Ohio State University-Marion Campus","Ohio","Total","0.71"
"2008","204705","Ohio State University-Newark Campus","Ohio","Full-time","0.66"
"2008","204705","Ohio State University-Newark Campus","Ohio","Part-time","0.35"
"2008","204705","Ohio State University-Newark Campus","Ohio","Total","0.65"
"2008","204796","Ohio State University-Main Campus","Ohio","Full-time","0.93"
"2008","204796","Ohio State University-Main Campus","Ohio","Part-time","0.75"
"2008","204796","Ohio State University-Main Campus","Ohio","Total","0.93"
"2008","204802","Ohio University-Eastern Campus","Ohio","Full-time","0.5"
"2008","204802","Ohio University-Eastern Campus","Ohio","Part-time","0.67"
"2008","204802","Ohio University-Eastern Campus","Ohio","Total","0.5"
"2008","204820","Ohio University-Chillicothe Campus","Ohio","Full-time","0.6"
"2008","204820","Ohio University-Chillicothe Campus","Ohio","Part-time","0.33"
"2008","204820","Ohio University-Chillicothe Campus","Ohio","Total","0.58"
"2008","204839","Ohio University-Southern Campus","Ohio","Full-time","0.54"
"2008","204839","Ohio University-Southern Campus","Ohio","Part-time","0.67"
"2008","204839","Ohio University-Southern Campus","Ohio","Total","0.54"
"2008","204848","Ohio University-Lancaster Campus","Ohio","Full-time","0.51"
"2008","204848","Ohio University-Lancaster Campus","Ohio","Part-time","0.35"
"2008","204848","Ohio University-Lancaster Campus","Ohio","Total","0.5"
"2008","204857","Ohio University-Main Campus","Ohio","Full-time","0.81"
"2008","204857","Ohio University-Main Campus","Ohio","Part-time","0.4"
"2008","204857","Ohio University-Main Campus","Ohio","Total","0.81"
"2008","204866","Ohio University-Zanesville Campus","Ohio","Full-time","0.64"
"2008","204866","Ohio University-Zanesville Campus","Ohio","Part-time","0.04"
"2008","204866","Ohio University-Zanesville Campus","Ohio","Total","0.57"
"2008","205443","Shawnee State University","Ohio","Full-time","0.57"
"2008","205443","Shawnee State University","Ohio","Part-time","0.3"
"2008","205443","Shawnee State University","Ohio","Total","0.56"
"2008","206084","University of Toledo","Ohio","Full-time","0.7"
"2008","206084","University of Toledo","Ohio","Part-time","0.4"
"2008","206084","University of Toledo","Ohio","Total","0.69"
"2008","206604","Wright State University-Main Campus","Ohio","Full-time","0.7"
"2008","206604","Wright State University-Main Campus","Ohio","Part-time","0.33"
"2008","206604","Wright State University-Main Campus","Ohio","Total","0.69"
"2008","206695","Youngstown State University","Ohio","Full-time","0.72"
"2008","206695","Youngstown State University","Ohio","Part-time","0.39"
"2008","206695","Youngstown State University","Ohio","Total","0.7"
"2008","222831","Angelo State University","Texas","Full-time","0.56"
"2008","222831","Angelo State University","Texas","Part-time","0.37"
"2008","222831","Angelo State University","Texas","Total","0.55"
"2008","223506","Brazosport College","Texas","Full-time","0.52"
"2008","223506","Brazosport College","Texas","Part-time","0.48"
"2008","223506","Brazosport College","Texas","Total","0.49"
"2008","224147","Texas A & M University-Corpus Christi","Texas","Full-time","0.59"
"2008","224147","Texas A & M University-Corpus Christi","Texas","Part-time","0.57"
"2008","224147","Texas A & M University-Corpus Christi","Texas","Total","0.59"
"2008","224554","Texas A & M University-Commerce","Texas","Full-time","0.73"
"2008","224554","Texas A & M University-Commerce","Texas","Part-time","0.47"
"2008","224554","Texas A & M University-Commerce","Texas","Total","0.71"
"2008","225432","University of Houston-Downtown","Texas","Full-time","0.58"
"2008","225432","University of Houston-Downtown","Texas","Part-time","0.42"
"2008","225432","University of Houston-Downtown","Texas","Total","0.55"
"2008","225511","University of Houston","Texas","Full-time","0.79"
"2008","225511","University of Houston","Texas","Part-time","0.58"
"2008","225511","University of Houston","Texas","Total","0.77"
"2008","226091","Lamar University","Texas","Full-time","0.65"
"2008","226091","Lamar University","Texas","Part-time","0.4"
"2008","226091","Lamar University","Texas","Total","0.64"
"2008","226152","Texas A & M International University","Texas","Full-time","0.72"
"2008","226152","Texas A & M International University","Texas","Part-time","0.56"
"2008","226152","Texas A & M International University","Texas","Total","0.71"
"2008","226806","Midland College","Texas","Full-time","0.4"
"2008","226806","Midland College","Texas","Part-time","0.71"
"2008","226806","Midland College","Texas","Total","0.63"
"2008","226833","Midwestern State University","Texas","Full-time","0.71"
"2008","226833","Midwestern State University","Texas","Part-time","0.5"
"2008","226833","Midwestern State University","Texas","Total","0.7"
"2008","227216","University of North Texas","Texas","Full-time","0.75"
"2008","227216","University of North Texas","Texas","Part-time","0.55"
"2008","227216","University of North Texas","Texas","Total","0.75"
"2008","227368","The University of Texas-Pan American","Texas","Full-time","0.71"
"2008","227368","The University of Texas-Pan American","Texas","Part-time","0.51"
"2008","227368","The University of Texas-Pan American","Texas","Total","0.71"
"2008","227377","The University of Texas at Brownsville","Texas","Full-time","0.58"
"2008","227377","The University of Texas at Brownsville","Texas","Part-time","0.41"
"2008","227377","The University of Texas at Brownsville","Texas","Total","0.54"
"2008","227526","Prairie View A & M University","Texas","Full-time","0.79"
"2008","227526","Prairie View A & M University","Texas","Part-time","0"
"2008","227526","Prairie View A & M University","Texas","Total","0.79"
"2008","227881","Sam Houston State University","Texas","Full-time","0.72"
"2008","227881","Sam Houston State University","Texas","Part-time","0.55"
"2008","227881","Sam Houston State University","Texas","Total","0.72"
"2008","228431","Stephen F Austin State University","Texas","Full-time","0.63"
"2008","228431","Stephen F Austin State University","Texas","Part-time","0.18"
"2008","228431","Stephen F Austin State University","Texas","Total","0.62"
"2008","228459","Texas State University-San Marcos","Texas","Full-time","0.77"
"2008","228459","Texas State University-San Marcos","Texas","Part-time","0.52"
"2008","228459","Texas State University-San Marcos","Texas","Total","0.77"
"2008","228501","Sul Ross State University","Texas","Full-time","0.5"
"2008","228501","Sul Ross State University","Texas","Part-time","0.36"
"2008","228501","Sul Ross State University","Texas","Total","0.49"
"2008","228529","Tarleton State University","Texas","Full-time","0.66"
"2008","228529","Tarleton State University","Texas","Part-time","0.42"
"2008","228529","Tarleton State University","Texas","Total","0.65"
"2008","228644","The University of Texas Health Science Center at San Antonio","Texas","Full-time",""
"2008","228644","The University of Texas Health Science Center at San Antonio","Texas","Part-time",""
"2008","228644","The University of Texas Health Science Center at San Antonio","Texas","Total",""
"2008","228705","Texas A & M University-Kingsville","Texas","Full-time","0.6"
"2008","228705","Texas A & M University-Kingsville","Texas","Part-time","0.5"
"2008","228705","Texas A & M University-Kingsville","Texas","Total","0.58"
"2008","228714","Texas A & M University at Galveston","Texas","Full-time","0.51"
"2008","228714","Texas A & M University at Galveston","Texas","Part-time","0.5"
"2008","228714","Texas A & M University at Galveston","Texas","Total","0.51"
"2008","228723","Texas A & M University","Texas","Full-time","0.92"
"2008","228723","Texas A & M University","Texas","Part-time","0.88"
"2008","228723","Texas A & M University","Texas","Total","0.92"
"2008","228769","The University of Texas at Arlington","Texas","Full-time","0.6"
"2008","228769","The University of Texas at Arlington","Texas","Part-time","0.5"
"2008","228769","The University of Texas at Arlington","Texas","Total","0.6"
"2008","228778","The University of Texas at Austin","Texas","Full-time","0.91"
"2008","228778","The University of Texas at Austin","Texas","Part-time","0.75"
"2008","228778","The University of Texas at Austin","Texas","Total","0.91"
"2008","228787","The University of Texas at Dallas","Texas","Full-time","0.82"
"2008","228787","The University of Texas at Dallas","Texas","Part-time","0.7"
"2008","228787","The University of Texas at Dallas","Texas","Total","0.82"
"2008","228796","The University of Texas at El Paso","Texas","Full-time","0.7"
"2008","228796","The University of Texas at El Paso","Texas","Part-time","0.43"
"2008","228796","The University of Texas at El Paso","Texas","Total","0.68"
"2008","228802","The University of Texas at Tyler","Texas","Full-time","0.65"
"2008","228802","The University of Texas at Tyler","Texas","Part-time","0.67"
"2008","228802","The University of Texas at Tyler","Texas","Total","0.65"
"2008","229018","The University of Texas of the Permian Basin","Texas","Full-time","0.54"
"2008","229018","The University of Texas of the Permian Basin","Texas","Part-time","0.27"
"2008","229018","The University of Texas of the Permian Basin","Texas","Total","0.53"
"2008","229027","The University of Texas at San Antonio","Texas","Full-time","0.59"
"2008","229027","The University of Texas at San Antonio","Texas","Part-time","0.52"
"2008","229027","The University of Texas at San Antonio","Texas","Total","0.58"
"2008","229063","Texas Southern University","Texas","Full-time","0.59"
"2008","229063","Texas Southern University","Texas","Part-time","0.37"
"2008","229063","Texas Southern University","Texas","Total","0.57"
"2008","229115","Texas Tech University","Texas","Full-time","0.8"
"2008","229115","Texas Tech University","Texas","Part-time","0.51"
"2008","229115","Texas Tech University","Texas","Total","0.8"
"2008","229179","Texas Woman's University","Texas","Full-time","0.71"
"2008","229179","Texas Woman's University","Texas","Part-time","0.35"
"2008","229179","Texas Woman's University","Texas","Total","0.71"
"2008","229814","West Texas A & M University","Texas","Full-time","0.64"
"2008","229814","West Texas A & M University","Texas","Part-time","0.32"
"2008","229814","West Texas A & M University","Texas","Total","0.63"
"2008","262129","New College of Florida","Florida","",""
"2008","409315","South Texas College","Texas","Full-time","0.59"
"2008","409315","South Texas College","Texas","Part-time","0.5"
"2008","409315","South Texas College","Texas","Total","0.56"
"2008","433660","Florida Gulf Coast University","Florida","",""
"2008","447689","Georgia Gwinnett College","Georgia","Full-time","0.73"
"2008","447689","Georgia Gwinnett College","Georgia","Part-time","0.5"
"2008","447689","Georgia Gwinnett College","Georgia","Total","0.7"
"2007","104151","Arizona State University at the Tempe Campus","Arizona","Full-time","0.78"
"2007","104151","Arizona State University at the Tempe Campus","Arizona","Part-time","0.66"
"2007","104151","Arizona State University at the Tempe Campus","Arizona","Total","0.77"
"2007","104179","University of Arizona","Arizona","Full-time","0.8"
"2007","104179","University of Arizona","Arizona","Part-time","0.51"
"2007","104179","University of Arizona","Arizona","Total","0.79"
"2007","105330","Northern Arizona University","Arizona","Full-time","0.71"
"2007","105330","Northern Arizona University","Arizona","Part-time","0.54"
"2007","105330","Northern Arizona University","Arizona","Total","0.7"
"2007","132903","University of Central Florida","Florida","Full-time","0.84"
"2007","132903","University of Central Florida","Florida","Part-time","0.78"
"2007","132903","University of Central Florida","Florida","Total","0.84"
"2007","133021","Chipola College","Florida","Full-time","0.69"
"2007","133021","Chipola College","Florida","Part-time","0.69"
"2007","133021","Chipola College","Florida","Total","0.69"
"2007","133386","Daytona Beach Community College","Florida","Full-time","0.57"
"2007","133386","Daytona Beach Community College","Florida","Part-time","0.56"
"2007","133386","Daytona Beach Community College","Florida","Total","0.57"
"2007","133508","Edison College","Florida","Full-time","0.61"
"2007","133508","Edison College","Florida","Part-time","0.44"
"2007","133508","Edison College","Florida","Total","0.55"
"2007","133650","Florida Agricultural and Mechanical University","Florida","Full-time","0.82"
"2007","133650","Florida Agricultural and Mechanical University","Florida","Part-time","0.82"
"2007","133650","Florida Agricultural and Mechanical University","Florida","Total","0.82"
"2007","133669","Florida Atlantic University","Florida","Full-time","0.74"
"2007","133669","Florida Atlantic University","Florida","Part-time","0.73"
"2007","133669","Florida Atlantic University","Florida","Total","0.74"
"2007","133702","Florida Community College at Jacksonville","Florida","Full-time","0.6"
"2007","133702","Florida Community College at Jacksonville","Florida","Part-time","0.45"
"2007","133702","Florida Community College at Jacksonville","Florida","Total","0.52"
"2007","133951","Florida International University","Florida","Full-time","0.84"
"2007","133951","Florida International University","Florida","Part-time","0.77"
"2007","133951","Florida International University","Florida","Total","0.83"
"2007","134097","Florida State University","Florida","Full-time","0.89"
"2007","134097","Florida State University","Florida","Part-time","0.6"
"2007","134097","Florida State University","Florida","Total","0.89"
"2007","134130","University of Florida","Florida","Full-time","0.95"
"2007","134130","University of Florida","Florida","Part-time","0.86"
"2007","134130","University of Florida","Florida","Total","0.95"
"2007","135717","Miami Dade College","Florida","Full-time","0.66"
"2007","135717","Miami Dade College","Florida","Part-time","0.52"
"2007","135717","Miami Dade College","Florida","Total","0.61"
"2007","136172","University of North Florida","Florida","Full-time","0.77"
"2007","136172","University of North Florida","Florida","Part-time","0.69"
"2007","136172","University of North Florida","Florida","Total","0.76"
"2007","136233","Okaloosa-Walton College","Florida","Full-time","0.63"
"2007","136233","Okaloosa-Walton College","Florida","Part-time","0.41"
"2007","136233","Okaloosa-Walton College","Florida","Total","0.55"
"2007","137078","St Petersburg College","Florida","Full-time","0.66"
"2007","137078","St Petersburg College","Florida","Part-time","0.44"
"2007","137078","St Petersburg College","Florida","Total","0.56"
"2007","137351","University of South Florida","Florida","Full-time","0.81"
"2007","137351","University of South Florida","Florida","Part-time","0.82"
"2007","137351","University of South Florida","Florida","Total","0.81"
"2007","138354","The University of West Florida","Florida","Full-time","0.73"
"2007","138354","The University of West Florida","Florida","Part-time","0.66"
"2007","138354","The University of West Florida","Florida","Total","0.72"
"2007","138716","Albany State University","Georgia","Full-time","0.75"
"2007","138716","Albany State University","Georgia","Part-time","0.56"
"2007","138716","Albany State University","Georgia","Total","0.75"
"2007","138789","Armstrong Atlantic State University","Georgia","Full-time","0.69"
"2007","138789","Armstrong Atlantic State University","Georgia","Part-time","0.45"
"2007","138789","Armstrong Atlantic State University","Georgia","Total","0.65"
"2007","138983","Augusta State University","Georgia","Full-time","0.64"
"2007","138983","Augusta State University","Georgia","Part-time","0.48"
"2007","138983","Augusta State University","Georgia","Total","0.63"
"2007","139311","Clayton  State University","Georgia","Full-time","0.61"
"2007","139311","Clayton  State University","Georgia","Part-time","0.49"
"2007","139311","Clayton  State University","Georgia","Total","0.58"
"2007","139366","Columbus State University","Georgia","Full-time","0.71"
"2007","139366","Columbus State University","Georgia","Part-time","0.64"
"2007","139366","Columbus State University","Georgia","Total","0.7"
"2007","139463","Dalton State College","Georgia","Full-time","0.66"
"2007","139463","Dalton State College","Georgia","Part-time","0.46"
"2007","139463","Dalton State College","Georgia","Total","0.59"
"2007","139719","Fort Valley State University","Georgia","Full-time","0.76"
"2007","139719","Fort Valley State University","Georgia","Part-time","0.48"
"2007","139719","Fort Valley State University","Georgia","Total","0.74"
"2007","139755","Georgia Institute of Technology-Main Campus","Georgia","Full-time","0.92"
"2007","139755","Georgia Institute of Technology-Main Campus","Georgia","Part-time",""
"2007","139755","Georgia Institute of Technology-Main Campus","Georgia","Total","0.92"
"2007","139764","Georgia Southwestern State University","Georgia","Full-time","0.64"
"2007","139764","Georgia Southwestern State University","Georgia","Part-time","0.26"
"2007","139764","Georgia Southwestern State University","Georgia","Total","0.6"
"2007","139773","Gainesville State College","Georgia","Full-time","0.65"
"2007","139773","Gainesville State College","Georgia","Part-time","0.5"
"2007","139773","Gainesville State College","Georgia","Total","0.62"
"2007","139861","Georgia College & State University","Georgia","Full-time","0.81"
"2007","139861","Georgia College & State University","Georgia","Part-time","1"
"2007","139861","Georgia College & State University","Georgia","Total","0.81"
"2007","139931","Georgia Southern University","Georgia","Full-time","0.79"
"2007","139931","Georgia Southern University","Georgia","Part-time","0.67"
"2007","139931","Georgia Southern University","Georgia","Total","0.79"
"2007","139940","Georgia State University","Georgia","Full-time","0.82"
"2007","139940","Georgia State University","Georgia","Part-time","0.65"
"2007","139940","Georgia State University","Georgia","Total","0.81"
"2007","139959","University of Georgia","Georgia","Full-time","0.93"
"2007","139959","University of Georgia","Georgia","Part-time","0.78"
"2007","139959","University of Georgia","Georgia","Total","0.93"
"2007","139968","Gordon College","Georgia","Full-time","0.52"
"2007","139968","Gordon College","Georgia","Part-time","0.4"
"2007","139968","Gordon College","Georgia","Total","0.5"
"2007","140164","Kennesaw State University","Georgia","Full-time","0.75"
"2007","140164","Kennesaw State University","Georgia","Part-time","0.52"
"2007","140164","Kennesaw State University","Georgia","Total","0.74"
"2007","140322","Macon State College","Georgia","Full-time","0.56"
"2007","140322","Macon State College","Georgia","Part-time","0.5"
"2007","140322","Macon State College","Georgia","Total","0.54"
"2007","140483","Middle Georgia College","Georgia","Full-time","0.6"
"2007","140483","Middle Georgia College","Georgia","Part-time","0.35"
"2007","140483","Middle Georgia College","Georgia","Total","0.56"
"2007","140669","North Georgia College & State University","Georgia","Full-time","0.74"
"2007","140669","North Georgia College & State University","Georgia","Part-time","0.43"
"2007","140669","North Georgia College & State University","Georgia","Total","0.73"
"2007","140960","Savannah State University","Georgia","Full-time","0.74"
"2007","140960","Savannah State University","Georgia","Part-time","0.48"
"2007","140960","Savannah State University","Georgia","Total","0.73"
"2007","141097","Southern Polytechnic State University","Georgia","Full-time","0.76"
"2007","141097","Southern Polytechnic State University","Georgia","Part-time","0.5"
"2007","141097","Southern Polytechnic State University","Georgia","Total","0.74"
"2007","141264","Valdosta State University","Georgia","Full-time","0.72"
"2007","141264","Valdosta State University","Georgia","Part-time","0.5"
"2007","141264","Valdosta State University","Georgia","Total","0.71"
"2007","141334","University of West Georgia","Georgia","Full-time","0.73"
"2007","141334","University of West Georgia","Georgia","Part-time","0.45"
"2007","141334","University of West Georgia","Georgia","Total","0.72"
"2007","173124","Bemidji State University","Minnesota","Full-time","0.69"
"2007","173124","Bemidji State University","Minnesota","Part-time","0.54"
"2007","173124","Bemidji State University","Minnesota","Total","0.69"
"2007","173920","Minnesota State University-Mankato","Minnesota","Full-time","0.8"
"2007","173920","Minnesota State University-Mankato","Minnesota","Part-time","0.58"
"2007","173920","Minnesota State University-Mankato","Minnesota","Total","0.8"
"2007","174020","Metropolitan State University","Minnesota","Full-time","0.59"
"2007","174020","Metropolitan State University","Minnesota","Part-time","0.54"
"2007","174020","Metropolitan State University","Minnesota","Total","0.57"
"2007","174066","University of Minnesota-Twin Cities","Minnesota","Full-time","0.88"
"2007","174066","University of Minnesota-Twin Cities","Minnesota","Part-time","0.53"
"2007","174066","University of Minnesota-Twin Cities","Minnesota","Total","0.88"
"2007","174075","University of Minnesota-Crookston","Minnesota","Full-time","0.69"
"2007","174075","University of Minnesota-Crookston","Minnesota","Part-time","0"
"2007","174075","University of Minnesota-Crookston","Minnesota","Total","0.69"
"2007","174233","University of Minnesota-Duluth","Minnesota","Full-time","0.75"
"2007","174233","University of Minnesota-Duluth","Minnesota","Part-time","0.6"
"2007","174233","University of Minnesota-Duluth","Minnesota","Total","0.75"
"2007","174251","University of Minnesota-Morris","Minnesota","Full-time","0.81"
"2007","174251","University of Minnesota-Morris","Minnesota","Part-time","0.5"
"2007","174251","University of Minnesota-Morris","Minnesota","Total","0.81"
"2007","174358","Minnesota State University-Moorhead","Minnesota","Full-time","0.69"
"2007","174358","Minnesota State University-Moorhead","Minnesota","Part-time","0.52"
"2007","174358","Minnesota State University-Moorhead","Minnesota","Total","0.68"
"2007","174783","Saint Cloud State University","Minnesota","Full-time","0.72"
"2007","174783","Saint Cloud State University","Minnesota","Part-time","0.36"
"2007","174783","Saint Cloud State University","Minnesota","Total","0.71"
"2007","175078","Southwest Minnesota State University","Minnesota","Full-time","0.71"
"2007","175078","Southwest Minnesota State University","Minnesota","Part-time","0.14"
"2007","175078","Southwest Minnesota State University","Minnesota","Total","0.7"
"2007","175272","Winona State University","Minnesota","Full-time","0.71"
"2007","175272","Winona State University","Minnesota","Part-time","0.33"
"2007","175272","Winona State University","Minnesota","Total","0.71"
"2007","200800","University of Akron Main Campus","Ohio","Full-time","0.68"
"2007","200800","University of Akron Main Campus","Ohio","Part-time","0.46"
"2007","200800","University of Akron Main Campus","Ohio","Total","0.67"
"2007","201441","Bowling Green State University-Main Campus","Ohio","Full-time","0.76"
"2007","201441","Bowling Green State University-Main Campus","Ohio","Part-time","0.27"
"2007","201441","Bowling Green State University-Main Campus","Ohio","Total","0.76"
"2007","201690","Central State University","Ohio","Full-time","0.54"
"2007","201690","Central State University","Ohio","Part-time","0.4"
"2007","201690","Central State University","Ohio","Total","0.54"
"2007","201885","University of Cincinnati-Main Campus","Ohio","Full-time","0.82"
"2007","201885","University of Cincinnati-Main Campus","Ohio","Part-time","0.52"
"2007","201885","University of Cincinnati-Main Campus","Ohio","Total","0.82"
"2007","201946","University of Cincinnati-Clermont College","Ohio","Full-time","0.61"
"2007","201946","University of Cincinnati-Clermont College","Ohio","Part-time","0.5"
"2007","201946","University of Cincinnati-Clermont College","Ohio","Total","0.59"
"2007","201955","University of Cincinnati-Raymond Walters College","Ohio","Full-time","0.59"
"2007","201955","University of Cincinnati-Raymond Walters College","Ohio","Part-time","0.4"
"2007","201955","University of Cincinnati-Raymond Walters College","Ohio","Total","0.57"
"2007","202134","Cleveland State University","Ohio","Full-time","0.62"
"2007","202134","Cleveland State University","Ohio","Part-time","0.75"
"2007","202134","Cleveland State University","Ohio","Total","0.62"
"2007","202648","Edison State Community College","Ohio","Full-time","0.55"
"2007","202648","Edison State Community College","Ohio","Part-time","0.32"
"2007","202648","Edison State Community College","Ohio","Total","0.43"
"2007","203492","Kent State University-Salem Campus","Ohio","Full-time","0.62"
"2007","203492","Kent State University-Salem Campus","Ohio","Part-time","0.52"
"2007","203492","Kent State University-Salem Campus","Ohio","Total","0.61"
"2007","203517","Kent State University-Kent Campus","Ohio","Full-time","0.73"
"2007","203517","Kent State University-Kent Campus","Ohio","Part-time","0.41"
"2007","203517","Kent State University-Kent Campus","Ohio","Total","0.72"
"2007","204006","Miami University-Hamilton","Ohio","Full-time","0.56"
"2007","204006","Miami University-Hamilton","Ohio","Part-time","0.46"
"2007","204006","Miami University-Hamilton","Ohio","Total","0.55"
"2007","204015","Miami University-Middletown","Ohio","Full-time","0.58"
"2007","204015","Miami University-Middletown","Ohio","Part-time","0.48"
"2007","204015","Miami University-Middletown","Ohio","Total","0.57"
"2007","204024","Miami University-Oxford","Ohio","Full-time","0.89"
"2007","204024","Miami University-Oxford","Ohio","Part-time","0.67"
"2007","204024","Miami University-Oxford","Ohio","Total","0.89"
"2007","204671","Ohio State University-Lima Campus","Ohio","Full-time","0.65"
"2007","204671","Ohio State University-Lima Campus","Ohio","Part-time","0.33"
"2007","204671","Ohio State University-Lima Campus","Ohio","Total","0.64"
"2007","204680","Ohio State University-Mansfield Campus","Ohio","Full-time","0.64"
"2007","204680","Ohio State University-Mansfield Campus","Ohio","Part-time","0.3"
"2007","204680","Ohio State University-Mansfield Campus","Ohio","Total","0.64"
"2007","204699","Ohio State University-Marion Campus","Ohio","Full-time","0.72"
"2007","204699","Ohio State University-Marion Campus","Ohio","Part-time","0.44"
"2007","204699","Ohio State University-Marion Campus","Ohio","Total","0.71"
"2007","204705","Ohio State University-Newark Campus","Ohio","Full-time","0.62"
"2007","204705","Ohio State University-Newark Campus","Ohio","Part-time","0.53"
