"year","unitid","inst_name","state_name","years_after_entry","earnings_mean","earnings_sd"
"2014","407009","Arizona State University-West","Arizona","10","55500","44200"
"2014","407009","Arizona State University-West","Arizona","6","42200","29100"
"2014","407009","Arizona State University-West","Arizona","8","48800","36000"
"2014","409315","South Texas College","Texas","10","36500","27700"
"2014","409315","South Texas College","Texas","6","28300","21000"
"2014","409315","South Texas College","Texas","8","33400","25100"
"2014","416801","The University of Texas MD Anderson Cancer Center","Texas","10","90100","50000"
"2014","416801","The University of Texas MD Anderson Cancer Center","Texas","6","64500","27600"
"2014","416801","The University of Texas MD Anderson Cancer Center","Texas","8","75900","25600"
"2014","420574","Arizona State University-Polytechnic","Arizona","10","55500","44200"
"2014","420574","Arizona State University-Polytechnic","Arizona","6","42200","29100"
"2014","420574","Arizona State University-Polytechnic","Arizona","8","48800","36000"
"2014","433660","Florida Gulf Coast University","Florida","10","45800","30200"
"2014","433660","Florida Gulf Coast University","Florida","6","36500","21100"
"2014","433660","Florida Gulf Coast University","Florida","8","44000","28800"
"2014","447689","Georgia Gwinnett College","Georgia","10","Suppressed data","Suppressed data"
"2014","447689","Georgia Gwinnett College","Georgia","6","34500","21500"
"2014","447689","Georgia Gwinnett College","Georgia","8","Suppressed data","Suppressed data"
"2014","448840","University of South Florida-St Petersburg","Florida","10","48500","35200"
"2014","448840","University of South Florida-St Petersburg","Florida","6","39400","27400"
"2014","448840","University of South Florida-St Petersburg","Florida","8","43300","29300"
"2014","448886","Arizona State University-Downtown Phoenix","Arizona","10","55500","44200"
"2014","448886","Arizona State University-Downtown Phoenix","Arizona","6","42200","29100"
"2014","448886","Arizona State University-Downtown Phoenix","Arizona","8","48800","36000"
"2014","451671","University of South Florida-Sarasota-Manatee","Florida","10","48500","35200"
"2014","451671","University of South Florida-Sarasota-Manatee","Florida","6","39400","27400"
"2014","451671","University of South Florida-Sarasota-Manatee","Florida","8","43300","29300"
"2014","456959","University of Minnesota-Rochester","Minnesota","10","61200","49600"
"2014","456959","University of Minnesota-Rochester","Minnesota","6","46000","31300"
"2014","456959","University of Minnesota-Rochester","Minnesota","8","54400","43400"
"2014","482149","Georgia Regents University","Georgia","10","70600","46000"
"2014","482149","Georgia Regents University","Georgia","6","52300","24700"
"2014","482149","Georgia Regents University","Georgia","8","66800","33600"
"2014","482158","Middle Georgia State College","Georgia","10","35000","24000"
"2014","482158","Middle Georgia State College","Georgia","6","29400","20400"
"2014","482158","Middle Georgia State College","Georgia","8","31400","21300"
"2014","482680","University of North Georgia","Georgia","10","46200","30100"
"2014","482680","University of North Georgia","Georgia","6","37300","21200"
"2014","482680","University of North Georgia","Georgia","8","43900","38600"
"2014","482699","South Georgia State College","Georgia","10","34000","23700"
"2014","482699","South Georgia State College","Georgia","6","26600","18600"
"2014","482699","South Georgia State College","Georgia","8","31100","20500"
"2014","483124","Arizona State University-Skysong","Arizona","10","55500","44200"
"2014","483124","Arizona State University-Skysong","Arizona","6","42200","29100"
"2014","483124","Arizona State University-Skysong","Arizona","8","48800","36000"
"2014","484473","University of Florida-Online","Florida","10","65700","53000"
"2014","484473","University of Florida-Online","Florida","6","47700","37000"
"2014","484473","University of Florida-Online","Florida","8","57800","54300"
"2014","484905","University of North Texas at Dallas","Texas","10","49300","35100"
"2014","484905","University of North Texas at Dallas","Texas","6","39300","25800"
"2014","484905","University of North Texas at Dallas","Texas","8","43900","29400"
"2013","104151","Arizona State University-Tempe","Arizona","10","52600","40800"
"2013","104151","Arizona State University-Tempe","Arizona","6","40300","27100"
"2013","104151","Arizona State University-Tempe","Arizona","8","47000","34400"
"2013","104179","University of Arizona","Arizona","10","54000","44400"
"2013","104179","University of Arizona","Arizona","6","39500","31500"
"2013","104179","University of Arizona","Arizona","8","46700","41600"
"2013","105297","Dine College","Arizona","10","23100","17900"
"2013","105297","Dine College","Arizona","6","18800","14700"
"2013","105297","Dine College","Arizona","8","21300","16600"
"2013","105330","Northern Arizona University","Arizona","10","43900","33400"
"2013","105330","Northern Arizona University","Arizona","6","35600","25400"
"2013","105330","Northern Arizona University","Arizona","8","38700","25800"
"2013","132693","Eastern Florida State College","Florida","10","32500","26400"
"2013","132693","Eastern Florida State College","Florida","6","26100","18500"
"2013","132693","Eastern Florida State College","Florida","8","29200","21100"
"2013","132709","Broward College","Florida","10","37400","26400"
"2013","132709","Broward College","Florida","6","28600","19600"
"2013","132709","Broward College","Florida","8","32900","23100"
"2013","132851","College of Central Florida","Florida","10","33500","23100"
"2013","132851","College of Central Florida","Florida","6","26700","21400"
"2013","132851","College of Central Florida","Florida","8","30200","21000"
"2013","132903","University of Central Florida","Florida","10","48900","34800"
"2013","132903","University of Central Florida","Florida","6","37600","24300"
"2013","132903","University of Central Florida","Florida","8","43400","27000"
"2013","133021","Chipola College","Florida","10","33000","23300"
"2013","133021","Chipola College","Florida","6","26000","21700"
"2013","133021","Chipola College","Florida","8","29600","28800"
"2013","133386","Daytona State College","Florida","10","31300","23700"
"2013","133386","Daytona State College","Florida","6","26300","19600"
"2013","133386","Daytona State College","Florida","8","29200","21900"
"2013","133508","Edison State College","Florida","10","37400","28100"
"2013","133508","Edison State College","Florida","6","29900","18800"
"2013","133508","Edison State College","Florida","8","33100","21000"
"2013","133650","Florida Agricultural and Mechanical University","Florida","10","43600","33700"
"2013","133650","Florida Agricultural and Mechanical University","Florida","6","31600","25500"
"2013","133650","Florida Agricultural and Mechanical University","Florida","8","38700","30400"
"2013","133669","Florida Atlantic University","Florida","10","46200","33300"
"2013","133669","Florida Atlantic University","Florida","6","36700","30000"
"2013","133669","Florida Atlantic University","Florida","8","42200","30600"
"2013","133702","Florida State College at Jacksonville","Florida","10","34500","24400"
"2013","133702","Florida State College at Jacksonville","Florida","6","29600","20700"
"2013","133702","Florida State College at Jacksonville","Florida","8","31900","23000"
"2013","133951","Florida International University","Florida","10","49900","37000"
"2013","133951","Florida International University","Florida","6","38500","27500"
"2013","133951","Florida International University","Florida","8","43700","28800"
"2013","134097","Florida State University","Florida","10","51400","42100"
"2013","134097","Florida State University","Florida","6","37800","28900"
"2013","134097","Florida State University","Florida","8","45300","39500"
"2013","134130","University of Florida","Florida","10","62600","50900"
"2013","134130","University of Florida","Florida","6","47000","48900"
"2013","134130","University of Florida","Florida","8","55200","46100"
"2013","134343","Gulf Coast State College","Florida","10","32000","23000"
"2013","134343","Gulf Coast State College","Florida","6","27500","22300"
"2013","134343","Gulf Coast State College","Florida","8","29900","23200"
"2013","134608","Indian River State College","Florida","10","31600","22900"
"2013","134608","Indian River State College","Florida","6","26700","20000"
"2013","134608","Indian River State College","Florida","8","29600","20600"
"2013","135160","Florida Gateway College","Florida","10","30600","23800"
"2013","135160","Florida Gateway College","Florida","6","27800","19400"
"2013","135160","Florida Gateway College","Florida","8","29500","20600"
"2013","135188","Lake-Sumter State College","Florida","10","32500","24800"
"2013","135188","Lake-Sumter State College","Florida","6","26400","16500"
"2013","135188","Lake-Sumter State College","Florida","8","29500","19800"
"2013","135391","State College of Florida-Manatee-Sarasota","Florida","10","33700","25600"
"2013","135391","State College of Florida-Manatee-Sarasota","Florida","6","27200","18600"
"2013","135391","State College of Florida-Manatee-Sarasota","Florida","8","30600","21500"
"2013","135717","Miami Dade College","Florida","10","34100","25300"
"2013","135717","Miami Dade College","Florida","6","27700","19900"
"2013","135717","Miami Dade College","Florida","8","31200","22800"
"2013","136172","University of North Florida","Florida","10","47200","31500"
"2013","136172","University of North Florida","Florida","6","37000","22300"
"2013","136172","University of North Florida","Florida","8","42400","26300"
"2013","136233","Northwest Florida State College","Florida","10","32400","26200"
"2013","136233","Northwest Florida State College","Florida","6","27000","23800"
"2013","136233","Northwest Florida State College","Florida","8","29500","32800"
"2013","136358","Palm Beach State College","Florida","10","36000","26100"
"2013","136358","Palm Beach State College","Florida","6","29200","23900"
"2013","136358","Palm Beach State College","Florida","8","32500","22400"
