,year,unitid,inst_name,state_name,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,zip,region,inst_category,inst_size,longitude,latitude,default_rate,default_rate_denom,rev_tuition_fees_gross,rev_tuition_fees_net,rev_appropriations_local,rev_grants_contracts_local,rev_fed_approps_grants,rev_state_local_approps_grants,rev_gifts_grants_contracts,rev_other,rev_operating,rev_nonoperating,rev_total_current,exp_instruc_total,exp_research_total,exp_pub_serv_total,exp_res_pub_serv_total,exp_acad_supp_total,exp_student_serv_total,exp_total_current,exp_total_salaries,exp_total_benefits,endowment_beg,endowment_end,total_revenues_additions,total_expenses_deductions,completers_150pct,completion_rate_150pct,room_board_charge,independent_pct,female_pct,married_pct,faminc_med
109575,2010,240444,University of Wisconsin-Madison,Wisconsin,21390.0,14225.0,5673.0,7.0,5680.0,53706-1380,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-89.4047,43.0742,,,422057984.0,376129984.0,,257816272.0,547874368.0,710979712.0,198545232.0,177522544,1673417344.0,766227968.0,2566490624.0,537277056.0,915572800.0,174455872.0,1090028672.0,163822720.0,103748248.0,2353632256.0,1037820544.0,389915104.0,1807126016.0,2171258112.0,2566490624.0,2353632256.0,5014.0,0.82,,0.0836028,0.536591,0.0215595,79898
109576,2010,240453,University of Wisconsin-Milwaukee,Wisconsin,9610.0,8840.0,4051.0,100.0,4151.0,53201-0413,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-87.8829,43.0748,,,218410352.0,190359216.0,,18869670.0,72109552.0,136512176.0,630511.0,51849468,351570720.0,152294400.0,528362944.0,202496848.0,56279032.0,25793064.0,82072096.0,52453856.0,56210160.0,507546336.0,234050144.0,93015088.0,73475152.0,88340544.0,528362944.0,507546336.0,1704.0,0.40399999999999997,,0.249617,0.540412,0.0559809,50800
109580,2010,243780,Purdue University-Main Campus,Indiana,30707.0,19993.0,6459.0,54.0,6513.0,47907-2040,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-86.9183,40.4345,,,602237504.0,533306656.0,7779348.0,66002336.0,281664256.0,392164256.0,63912692.0,45013212,1126119168.0,723694464.0,1878477824.0,610132736.0,265554640.0,149647456.0,415202112.0,49435892.0,29335986.0,1528832384.0,671993856.0,278526624.0,1587000064.0,1944304640.0,1878477824.0,1528832384.0,4870.0,0.68,,0.0919552,0.435561,0.0348209,69277.5
109867,2009,150136,Ball State University,Indiana,13021.0,9594.0,4157.0,21.0,4178.0,47306,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-85.40899999999999,40.1977,,,182190880.0,124737736.0,,11729225.0,32944816.0,163079200.0,7787472.0,9371208,226218944.0,197548800.0,437646016.0,185056128.0,18978088.0,9189507.0,28167596.0,50622940.0,20632038.0,405792512.0,190541408.0,68745720.0,122570080.0,137803904.0,437646016.0,405792512.0,2094.0,0.5720000000000001,8052.0,0.108316,0.562771,0.037799,63475
109906,2009,151111,Indiana University-Purdue University-Indianapolis,Indiana,9641.0,6414.0,2800.0,219.0,3019.0,46202-5143,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-86.1756,39.7736,,,284985728.0,240448160.0,,67575888.0,234852544.0,301737568.0,33582636.0,141060272,842399936.0,296520448.0,1145095936.0,393565824.0,167907424.0,88743784.0,256651200.0,156526160.0,35821668.0,1059862080.0,510361920.0,173528320.0,470947328.0,520478144.0,1145095936.0,1059862080.0,805.0,0.35100000000000003,7944.0,0.345167,0.596787,0.12257,42618
109920,2009,151351,Indiana University-Bloomington,Indiana,33011.0,23975.0,7306.0,21.0,7327.0,47405-7000,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-86.5269,39.1665,,,682242176.0,575621376.0,,37846344.0,137934784.0,275908224.0,42060928.0,34858168,961957312.0,396009760.0,1371960448.0,480500352.0,105573264.0,52558304.0,158131568.0,103625568.0,62114952.0,1233437056.0,585323200.0,204183408.0,643520064.0,722778048.0,1371960448.0,1233437056.0,4489.0,0.713,,0.0555912,0.515366,0.0126594,75826
110030,2009,212054,Drexel University,Pennsylvania,39827.0,21729.0,2412.0,20.0,2432.0,19104,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-75.1855,39.9536,,,572230528.0,439895008.0,,1906000.0,89792000.0,22385000.0,31125000.0,8792000,,,794656000.0,270094400.0,103413384.0,9888520.0,113301904.0,179070000.0,49528508.0,782339968.0,369211744.0,88939200.0,408227008.0,427023008.0,794656000.0,782339968.0,1402.0,0.6779999999999999,,0.283484,0.509614,0.0872638,65290
110152,2009,214777,Pennsylvania State University-Main Campus,Pennsylvania,39089.0,20011.0,7234.0,7.0,7241.0,16802-1589,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-77.8567,40.8019,,,1381794048.0,1274806016.0,,,432182976.0,500470016.0,353576000.0,142788000,,,4457133056.0,1020476032.0,731547008.0,96355000.0,827902016.0,323006016.0,147584992.0,3881114880.0,1663693056.0,712801024.0,1173539968.0,1350316032.0,4457133056.0,3881114880.0,5037.0,0.853,,0.159259,0.480195,0.0607345,61736.5
110168,2009,215062,University of Pennsylvania,Pennsylvania,22808.0,4040.0,2475.0,0.0,2475.0,19104-6303,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-75.1925,39.9501,,,931534976.0,711105984.0,,3604000.0,705681984.0,84954000.0,349580992.0,,,,6059198976.0,990363008.0,675620992.0,28646000.0,704267008.0,729212992.0,65168000.0,5263100928.0,2299138048.0,611212032.0,5170539008.0,5668937216.0,6059198976.0,5263100928.0,2254.0,0.955,,0.297608,0.541783,0.0465983,59308
110178,2009,215293,University of Pittsburgh-Pittsburgh Campus,Pennsylvania,20685.0,11467.0,3488.0,0.0,3488.0,15260,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",-79.9593,40.4415,,,519878432.0,384928480.0,,1863653.0,648728256.0,243056400.0,115629752.0,95600408,,,1935918976.0,424847872.0,606474816.0,96109840.0,702584640.0,183026720.0,102733712.0,1654750464.0,742708672.0,222686736.0,1842795904.0,2020100608.0,2050648064.0,1754445696.0,2328.0,0.784,,0.109738,0.522261,0.0325181,68153
110279,2009,232186,George Mason University,Virginia,13732.0,8691.0,2628.0,28.0,2656.0,22030-4444,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-77.3108,38.835,,,237670640.0,204894752.0,,17617432.0,94118712.0,155373648.0,497432.0,12085569,435330208.0,150311952.0,659817472.0,250539168.0,73000192.0,19772752.0,92772944.0,51365984.0,23936704.0,588521344.0,294650336.0,69763112.0,41872584.0,44983452.0,659817472.0,588521344.0,1402.0,0.634,,0.300453,0.558058,0.0944984,49431
110288,2009,232557,Liberty University,Virginia,,,,,,24502,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-79.1735,37.3544,,,434628992.0,327552704.0,,,1681646.0,,8718987.0,21888020,,,417319968.0,80629216.0,23849.0,4702000.0,4725849.0,17721348.0,53546644.0,272421696.0,125130152.0,19158470.0,7432405.0,50659152.0,417319968.0,272421696.0,1061.0,0.488,5996.0,0.675478,0.579987,0.409017,34327
110305,2009,232982,Old Dominion University,Virginia,9902.0,7147.0,2708.0,48.0,2756.0,23529,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-76.3031,36.8893,,,115650832.0,95746968.0,,1783092.0,28861302.0,107153240.0,8461351.0,19544382,198994048.0,143075344.0,355381408.0,141469776.0,7265529.0,468201.0,7733730.0,41801216.0,14434176.0,337852416.0,146418672.0,34460732.0,126556120.0,136879136.0,355381408.0,337852416.0,949.0,0.495,,0.316397,0.582937,0.131247,47049.5
110337,2009,233921,Virginia Polytechnic Institute and State University,Virginia,21053.0,14040.0,5042.0,8.0,5050.0,24061-0131,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-80.4209,37.2267,,,353127328.0,285135232.0,,38533312.0,216036800.0,274510432.0,48542312.0,6329060,715138880.0,306154368.0,1112486656.0,290288800.0,272868992.0,87904488.0,360773472.0,66683600.0,14696375.0,982778304.0,473875360.0,116082104.0,446300000.0,497100000.0,1112486656.0,982778304.0,3927.0,0.7979999999999999,,0.0586957,0.43519,0.0125,87338.5
110339,2009,234030,Virginia Commonwealth University,Virginia,14292.0,10049.0,3617.0,37.0,3654.0,23284-2512,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-77.4525,37.5493,,,273972736.0,223440288.0,,17377036.0,174200800.0,208572512.0,41075112.0,21969036,557656192.0,269972768.0,841889216.0,319480608.0,153756704.0,6559002.0,160315712.0,62270856.0,23189846.0,787456768.0,371053568.0,95680560.0,223095920.0,243510448.0,841889216.0,787456768.0,1649.0,0.504,,0.198602,0.595807,0.0512849,53979.5
110340,2009,234076,University of Virginia-Main Campus,Virginia,21109.0,6768.0,3248.0,2.0,3250.0,22904,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",-78.5096,38.0338,,,417351808.0,350248800.0,,46200088.0,262281312.0,188182384.0,130548856.0,54855384,1824354048.0,762437440.0,2751674624.0,359980448.0,345869632.0,30681722.0,376551360.0,136083584.0,43800340.0,2225740544.0,898094592.0,234408800.0,3531687936.0,3861912576.0,2751674624.0,2225740544.0,2865.0,0.927,,0.0885196,0.56435,0.0283988,74107
110426,2009,243780,Purdue University-Main Campus,Indiana,27213.0,19905.0,6050.0,175.0,6225.0,47907-2040,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",-86.9171,40.4242,,,554796800.0,494607808.0,6768238.0,61959204.0,260976736.0,394006368.0,65436612.0,26039046,1062740672.0,643672448.0,1745212416.0,617479232.0,234912176.0,146761552.0,381673728.0,50345768.0,32632156.0,1505591168.0,648910208.0,270669056.0,1423009408.0,1587000064.0,1745212416.0,1505591168.0,4623.0,0.6829999999999999,,0.0902108,0.446228,0.0328934,70039
110673,2008,150136,Ball State University,Indiana,13773.0,10109.0,4013.0,26.0,4039.0,47306,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,167309088.0,116533056.0,,13453388.0,26442484.0,170429120.0,8589209.0,23365924,218103648.0,196257616.0,431898880.0,176637872.0,21944898.0,10236674.0,32181572.0,50684644.0,21866600.0,396732544.0,183464672.0,62518508.0,136721648.0,122570080.0,431898880.0,396732544.0,2366.0,0.597,,0.10192,0.563046,0.0365248,63560
110712,2008,151111,Indiana University-Purdue University-Indianapolis,Indiana,8856.0,6164.0,2808.0,232.0,3040.0,46202-5143,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,269677056.0,233281808.0,,84501848.0,205963184.0,335725408.0,34673496.0,177339488,842901504.0,285390880.0,1137656192.0,411953312.0,164532912.0,98799928.0,263332832.0,145233728.0,31735768.0,1071499904.0,494691392.0,169138560.0,601932864.0,470947328.0,1137656192.0,1071499904.0,792.0,0.33899999999999997,,0.356915,0.606619,0.12043,41830
110726,2008,151351,Indiana University-Bloomington,Indiana,31177.0,22039.0,7553.0,11.0,7564.0,47405-7000,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,614637568.0,531686912.0,,41272136.0,123259080.0,289589344.0,38778328.0,85005480,917262720.0,314957920.0,1252013568.0,499876096.0,93168296.0,69886216.0,163054512.0,88184832.0,56832104.0,1197587712.0,561317120.0,189430272.0,828584960.0,643520064.0,1252013568.0,1197587712.0,4953.0,0.735,,0.0571509,0.52302,0.0122399,76400
110836,2008,212054,Drexel University,Pennsylvania,21454.0,14621.0,2563.0,14.0,2577.0,19104,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,533766528.0,405097984.0,,745000.0,80504000.0,27649000.0,70344000.0,17052000,,,631459968.0,244678624.0,96590816.0,8281874.0,104872688.0,174709968.0,46051984.0,746243008.0,333299328.0,84545584.0,547921984.0,408227008.0,631459968.0,746243008.0,1310.0,0.662,,0.300795,0.511288,0.0810811,60407
110959,2008,214777,Pennsylvania State University-Main Campus,Pennsylvania,39551.0,20156.0,6483.0,12.0,6495.0,16802-1589,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,1280792960.0,1177901056.0,,,395043008.0,446485024.0,345224992.0,123029000,,,3446568960.0,924020992.0,693406016.0,83188000.0,776594048.0,299976000.0,143731008.0,3627649024.0,1615719936.0,449960992.0,1522988032.0,1173539968.0,3446568960.0,3627649024.0,5110.0,0.847,,0.136354,0.475717,0.0512276,62686
110976,2008,215062,University of Pennsylvania,Pennsylvania,22935.0,3883.0,2430.0,0.0,2430.0,19104-6303,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,889888000.0,695702016.0,,4161000.0,618937024.0,79914000.0,347600992.0,,,,4054959104.0,954963968.0,601235008.0,28508000.0,629742976.0,718638016.0,51591000.0,5015111168.0,2214789888.0,566374976.0,6233270784.0,5170539008.0,4054959104.0,5015111168.0,2258.0,0.95,,0.362123,0.548924,0.0418938,52932
111088,2008,232186,George Mason University,Virginia,12943.0,8112.0,2494.0,55.0,2549.0,22030-4444,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,209826016.0,183204080.0,,20387572.0,85482256.0,176297104.0,,5523304,398848928.0,157495168.0,605762560.0,237144048.0,66197984.0,21337968.0,87535952.0,51075936.0,22893490.0,562545024.0,280717216.0,69985984.0,53327184.0,41872584.0,605762560.0,562545024.0,1394.0,0.636,,0.307833,0.571368,0.0977359,48608
111097,2008,232557,Liberty University,Virginia,7123.0,6850.0,2481.0,498.0,2979.0,24502,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,329082080.0,233426272.0,,,646260.0,,12391285.0,17634780,,,303154720.0,70548624.0,1846.0,4123112.0,4124958.0,9993722.0,44804216.0,226884976.0,102309224.0,15013648.0,6317961.0,7432405.0,303154720.0,226884976.0,802.0,0.44299999999999995,5800.0,0.590772,0.566005,0.384649,39288
111114,2008,232982,Old Dominion University,Virginia,9487.0,6802.0,2758.0,52.0,2810.0,23529,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,103484624.0,87308536.0,,2944709.0,19113284.0,129217936.0,8607522.0,28079436,176050320.0,146914432.0,344947648.0,139790192.0,11081245.0,513174.16,11594419.0,43395308.0,13611090.0,325205408.0,139741392.0,35949172.0,180298864.0,126556120.0,344947648.0,325205408.0,1013.0,0.506,,0.319352,0.606083,0.135026,46993.5
111145,2008,233921,Virginia Polytechnic Institute and State University,Virginia,20615.0,13485.0,5456.0,4.0,5460.0,24061-0131,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,333561536.0,275056288.0,,41605032.0,178993472.0,310683648.0,46503988.0,21375378,684503296.0,310760736.0,1042696256.0,295143616.0,269393024.0,88466056.0,357859072.0,72803240.0,14857240.0,983238784.0,473337856.0,122532672.0,520600000.0,446300000.0,1042696256.0,983238784.0,3935.0,0.799,,0.0540952,0.433651,0.0116825,86639
111147,2008,234030,Virginia Commonwealth University,Virginia,17485.0,10185.0,3672.0,30.0,3702.0,23284-2512,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,252372576.0,210956464.0,,736817.0,147503184.0,226800336.0,33465276.0,46763720,523020864.0,265773024.0,824318848.0,337199904.0,155761488.0,8310757.5,164072240.0,74062536.0,16001713.0,794473024.0,376693184.0,97000152.0,34039436.0,27741912.0,824318848.0,794473024.0,1619.0,0.501,,0.184358,0.60498,0.052607,54440
111148,2008,234076,University of Virginia-Main Campus,Virginia,18363.0,6735.0,3250.0,5.0,3255.0,22904,"Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,399653504.0,334786272.0,,46035212.0,269641152.0,203823376.0,139525472.0,36760444,1770889216.0,-543571008.0,1341869824.0,337667264.0,318592672.0,30338158.0,348930816.0,129989104.0,35550836.0,2177282560.0,895005888.0,232971536.0,4517749760.0,3531687936.0,1341869824.0,2177282560.0,2869.0,0.93,,0.0930376,0.572089,0.0271103,74535.5
111230,2008,240444,University of Wisconsin-Madison,Wisconsin,22289.0,14004.0,5980.0,14.0,5994.0,53706-1380,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,358883328.0,323113536.0,,179420176.0,546500992.0,640013056.0,240163072.0,353377120,1501869312.0,654221760.0,2459438080.0,525630848.0,849176384.0,177520112.0,1026696512.0,165957920.0,98116920.0,2277086720.0,994452672.0,337250272.0,2026632832.0,1613069440.0,2459438080.0,2277086720.0,4498.0,0.81,,0.0911288,0.540367,0.0226009,77632.5
111231,2008,240453,University of Wisconsin-Milwaukee,Wisconsin,11136.0,10738.0,4465.0,133.0,4598.0,53201-0413,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,184222480.0,172229184.0,,17576212.0,50233588.0,144851856.0,528977.0,48851428,317728160.0,142182432.0,470257632.0,184953600.0,49763644.0,23267824.0,73031472.0,48363064.0,53690864.0,460903168.0,221852064.0,80331576.0,81979632.0,72874032.0,470257632.0,460903168.0,1588.0,0.42700000000000005,,0.210994,0.542414,0.0480631,56997
111235,2008,243780,Purdue University-Main Campus,Indiana,29952.0,21423.0,6940.0,85.0,7025.0,47907-2040,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,513273664.0,462298816.0,9302549.0,60913504.0,224429728.0,399742208.0,95173832.0,5037998,987171968.0,273927040.0,1288139904.0,627936512.0,223052464.0,114095280.0,337147744.0,48813384.0,32267184.0,1443567872.0,635452992.0,245241392.0,1693693312.0,1423009408.0,1288139904.0,1443567872.0,4488.0,0.695,,0.0860293,0.450027,0.0309055,70397
111516,2007,151111,Indiana University-Purdue University-Indianapolis,Indiana,7958.0,5616.0,2741.0,208.0,2949.0,46202-2896,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,240270768.0,209039904.0,,73638904.0,217091072.0,311923360.0,34985672.0,162892608,797017536.0,283252896.0,1086804480.0,383953248.0,161489680.0,84167464.0,245657152.0,129592416.0,19668264.0,1014062848.0,471448352.0,152948368.0,623616832.0,601932864.0,1086804480.0,1014062848.0,728.0,0.326,,0.400596,0.614762,0.132725,37470.5
111530,2007,151351,Indiana University-Bloomington,Indiana,29059.0,20282.0,7181.0,16.0,7197.0,47405-7000,"Great Lakes: IL, IN, MI, OH, and WI","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,545299136.0,474420096.0,,32817212.0,79614224.0,272975840.0,39459216.0,93659600,801670144.0,355812000.0,1167273344.0,453138624.0,91436480.0,69917800.0,161354272.0,65340844.0,40938356.0,1136766208.0,529994144.0,182813696.0,810416640.0,828584960.0,1167273344.0,1136766208.0,5072.0,0.726,,0.0758026,0.521387,0.0156939,71045
111641,2007,212054,Drexel University,Pennsylvania,16867.0,12097.0,2402.0,48.0,2450.0,19104,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,472009664.0,360872992.0,,1016000.0,77710000.0,30990000.0,58509000.0,14952000,,,632476032.0,229687744.0,94527304.0,8467845.0,102995152.0,159917616.0,42806944.0,687148032.0,310941120.0,68769880.0,628467008.0,547921984.0,632476032.0,687148032.0,1204.0,0.622,,0.323324,0.522243,0.0799174,52127.5
111763,2007,214777,Pennsylvania State University-Main Campus,Pennsylvania,34813.0,20181.0,8027.0,12.0,8039.0,16802-1589,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,1167373952.0,1070579968.0,,,391457984.0,446780000.0,299708000.0,119528000,,,3554233088.0,854156992.0,662241984.0,91836000.0,754077952.0,263502000.0,127945000.0,3373296128.0,1530936064.0,446404000.0,1587197056.0,1522988032.0,3554233088.0,3373296128.0,5023.0,0.846,,0.134287,0.47438,0.0497698,59423
111780,2007,215062,University of Pennsylvania,Pennsylvania,22645.0,3628.0,2397.0,0.0,2397.0,19104-6303,"Mid East: DE, DC, MD, NJ, NY, and PA","Degree-granting, primarily baccalaureate or above","20,000 and above",,,,,850166016.0,681801024.0,,1955000.0,598515008.0,79151000.0,558451968.0,,,,4934602752.0,909961984.0,584774976.0,27658000.0,612432960.0,677369984.0,48775000.0,4730825216.0,2075576960.0,512716992.0,6634999808.0,6233270784.0,4934602752.0,4730825216.0,2259.0,0.9520000000000001,,0.412092,0.557942,0.0411032,48244
