"year","unitid","inst_name","state_name","years_since_entering_repay","repay_rate","repay_rate_female","repay_rate_male","repay_rate_firstgen","repay_count_female","repay_count_male","repay_count_firstgen"
"2010","132851","College of Central Florida","Florida","1","0.370471","0.386364","0.3425","0.35097","704","400","567"
"2010","132851","College of Central Florida","Florida","3","0.468997","0.438221","0.535714","0.455724","607","280","463"
"2010","132903","University of Central Florida","Florida","1","0.56413","0.553565","0.579153","0.534033","5470","3847","3144"
"2010","132903","University of Central Florida","Florida","3","0.6952","0.695336","0.694996","0.680926","5081","3377","2852"
"2010","133021","Chipola College","Florida","1","0.287234","Suppressed data","Suppressed data","0.215686","71","23","51"
"2010","133021","Chipola College","Florida","3","0.636364","Suppressed data","Suppressed data","0.641026","52","14","39"
"2010","133386","Daytona State College","Florida","1","0.260017","0.254232","0.271186","0.259356","3190","1652","2298"
"2010","133386","Daytona State College","Florida","3","0.374816","0.368098","0.388638","0.377028","2282","1109","1541"
"2010","133508","Edison State College","Florida","1","0.399577","0.416327","0.368816","0.404975","1225","667","1005"
"2010","133508","Edison State College","Florida","3","0.528509","0.5375","0.507353","0.529903","960","408","719"
"2010","133650","Florida Agricultural and Mechanical University","Florida","1","0.298728","0.32078","0.269254","0.285929","2204","1649","1329"
"2010","133650","Florida Agricultural and Mechanical University","Florida","3","0.412425","0.445406","0.368889","0.424195","2079","1575","1273"
"2010","133669","Florida Atlantic University","Florida","1","0.480664","0.471215","0.497012","0.460435","3474","2008","2161"
"2010","133669","Florida Atlantic University","Florida","3","0.630929","0.63434","0.625066","0.61122","3279","1907","2032"
"2010","133702","Florida State College at Jacksonville","Florida","1","0.356743","0.358252","0.353535","0.352113","3157","1485","2130"
"2010","133702","Florida State College at Jacksonville","Florida","3","0.43507","0.429937","0.447741","0.430144","3661","1483","2362"
"2010","133951","Florida International University","Florida","1","0.499446","0.49229","0.510669","0.488438","4410","2812","2811"
"2010","133951","Florida International University","Florida","3","0.62026","0.624849","0.613604","0.624434","4137","2852","2652"
"2010","134097","Florida State University","Florida","1","0.59366","0.603043","0.58143","0.531236","4338","3328","2257"
"2010","134097","Florida State University","Florida","3","0.743657","0.761428","0.720613","0.710241","3894","3003","2119"
"2010","134130","University of Florida","Florida","1","0.673055","0.669782","0.676861","0.643909","2889","2485","1494"
"2010","134130","University of Florida","Florida","3","0.753742","0.76259","0.743292","0.731583","2641","2236","1371"
"2010","134343","Gulf Coast Community College","Florida","1","0.420188","0.427835","0.403704","0.417344","582","270","369"
"2010","134343","Gulf Coast Community College","Florida","3","0.520744","0.526316","0.508929","0.518152","475","224","303"
"2010","134608","Indian River State College","Florida","1","0.353052","0.353171","0.352837","0.315271","1025","564","812"
"2010","134608","Indian River State College","Florida","3","0.458009","0.454651","0.464789","0.449612","860","426","645"
"2010","135391","State College of Florida-Manatee-Sarasota","Florida","1","0.277342","0.283724","0.264407","0.269509","1794","885","1384"
"2010","135391","State College of Florida-Manatee-Sarasota","Florida","3","0.405773","0.418528","0.378136","0.405963","1209","558","872"
"2010","135717","Miami Dade College","Florida","1","0.336086","0.331546","0.345199","0.329464","2425","1208","1809"
"2010","135717","Miami Dade College","Florida","3","0.458084","0.467462","0.438522","0.449865","2935","1407","2214"
"2010","136172","University of North Florida","Florida","1","0.525985","0.527501","0.523385","0.503125","2309","1347","1280"
"2010","136172","University of North Florida","Florida","3","0.651093","0.646075","0.660202","0.635659","2153","1186","1161"
"2010","136233","Northwest Florida State College","Florida","1","0.486014","0.476684","0.505376","0.471545","386","186","246"
"2010","136233","Northwest Florida State College","Florida","3","0.559356","0.554217","0.569697","0.557078","332","165","219"
"2010","136358","Palm Beach State College","Florida","1","0.383325","0.395522","0.363995","0.374054","1206","761","925"
"2010","136358","Palm Beach State College","Florida","3","0.459951","0.444233","0.487479","0.436782","1049","599","783"
"2010","136473","Pensacola State College","Florida","1","0.462141","0.489642","0.4","0.441734","531","235","369"
"2010","136473","Pensacola State College","Florida","3","0.551105","0.535354","0.585153","0.550279","495","229","358"
"2010","136516","Polk State College","Florida","1","0.498054","0.484694","0.540984","0.542373","196","61","118"
"2010","136516","Polk State College","Florida","3","0.603774","0.597701","0.631579","0.631068","174","38","103"
"2010","137078","St Petersburg College","Florida","1","0.269935","0.274095","0.26087","0.272476","3258","1495","2169"
"2010","137078","St Petersburg College","Florida","3","0.396537","0.401565","0.385263","0.391767","3195","1425","2162"
"2010","137096","Santa Fe College","Florida","1","0.364093","0.356286","0.374376","0.321709","1583","1202","1147"
"2010","137096","Santa Fe College","Florida","3","0.502016","0.500848","0.503728","0.4656","1769","1207","1250"
"2010","137209","Seminole State College of Florida","Florida","1","0.301977","0.301604","0.302632","0.287469","1870","1064","1221"
"2010","137209","Seminole State College of Florida","Florida","3","0.405288","0.39086","0.432836","0.393298","1663","871","1134"
"2010","137281","Saint Johns River State College","Florida","1","0.317992","0.297194","0.357664","0.306897","784","411","580"
"2010","137281","Saint Johns River State College","Florida","3","0.445369","0.433642","0.469649","0.434004","648","313","447"
"2010","137351","University of South Florida-Main Campus","Florida","1","0.502438","0.501278","0.504352","0.486316","6258","3791","3800"
"2010","137351","University of South Florida-Main Campus","Florida","3","0.656271","0.658568","0.65251","0.633631","5515","3367","3360"
"2010","138354","The University of West Florida","Florida","1","0.565731","0.556654","0.582402","0.545925","1315","716","773"
"2010","138354","The University of West Florida","Florida","3","0.666159","0.646688","0.70128","0.634589","1268","703","717"
"2010","138558","Abraham Baldwin Agricultural College","Georgia","1","0.402458","0.357143","0.457483","0.371248","714","588","633"
"2010","138558","Abraham Baldwin Agricultural College","Georgia","3","0.507937","0.470414","0.556622","0.475","676","521","600"
"2010","138716","Albany State University","Georgia","1","0.17874","0.187735","0.163482","0.172084","799","471","523"
"2010","138716","Albany State University","Georgia","3","0.315466","0.342067","0.274945","0.281633","687","451","490"
"2010","138789","Armstrong Atlantic State University","Georgia","1","0.514027","0.513897","0.514382","0.498343","1619","591","905"
"2010","138789","Armstrong Atlantic State University","Georgia","3","0.605751","0.6033","0.612663","0.5625","1515","537","848"
"2010","138983","Augusta State University","Georgia","1","0.397268","0.395114","0.401754","0.398305","1187","570","708"
"2010","138983","Augusta State University","Georgia","3","0.534305","0.524978","0.555336","0.523878","1141","506","691"
"2010","139250","College of Coastal Georgia","Georgia","1","0.396116","0.401084","0.383562","0.413793","369","146","261"
"2010","139250","College of Coastal Georgia","Georgia","3","0.544815","0.523179","0.62931","0.5","453","116","300"
"2010","139311","Clayton  State University","Georgia","1","0.392516","0.375706","0.43937","0.409524","1770","635","1050"
"2010","139311","Clayton  State University","Georgia","3","0.500912","0.487715","0.538869","0.503106","1628","566","966"
"2010","139366","Columbus State University","Georgia","1","0.380022","0.371956","0.396007","0.342857","1191","601","700"
"2010","139366","Columbus State University","Georgia","3","0.451246","0.445194","0.462121","0.453595","1186","660","765"
"2010","139463","Dalton State College","Georgia","1","0.446632","0.465409","0.410334","0.438078","636","329","541"
"2010","139463","Dalton State College","Georgia","3","0.54531","0.53277","0.583333","0.542466","473","156","365"
"2010","139719","Fort Valley State University","Georgia","1","0.195526","0.204861","0.187005","0.192946","576","631","482"
"2010","139719","Fort Valley State University","Georgia","3","0.38055","0.446089","0.315011","0.374065","473","473","401"
"2010","139755","Georgia Institute of Technology-Main Campus","Georgia","1","0.821994","0.807018","0.827485","0.77037","627","1710","405"
"2010","139755","Georgia Institute of Technology-Main Campus","Georgia","3","0.8878","0.890385","0.886917","0.863014","520","1521","365"
"2010","139764","Georgia Southwestern State University","Georgia","1","0.449823","0.433735","0.484962","0.43662","581","266","355"
"2010","139764","Georgia Southwestern State University","Georgia","3","0.551044","0.556492","0.539033","0.502564","593","269","390"
"2010","139773","Gainesville State College","Georgia","1","0.48806","0.475","0.503226","0.455577","720","620","529"
"2010","139773","Gainesville State College","Georgia","3","0.630854","0.645","0.613497","0.60424","400","326","283"
"2010","139861","Georgia College & State University","Georgia","1","0.628551","0.641056","0.609259","0.56068","833","540","412"
"2010","139861","Georgia College & State University","Georgia","3","0.753363","0.747239","0.762906","0.708423","815","523","463"
"2010","139931","Georgia Southern University","Georgia","1","0.518804","0.524117","0.513804","0.479412","2011","2137","1360"
"2010","139931","Georgia Southern University","Georgia","3","0.619483","0.613556","0.625445","0.582362","1977","1965","1372"
"2010","139940","Georgia State University","Georgia","1","0.446902","0.441457","0.456262","0.425622","3459","2012","1889"
"2010","139940","Georgia State University","Georgia","3","0.561535","0.548474","0.585233","0.558358","3342","1842","1705"
"2010","139959","University of Georgia","Georgia","1","0.690882","0.692204","0.689205","0.642931","2232","1760","969"
"2010","139959","University of Georgia","Georgia","3","0.772115","0.771037","0.773379","0.721466","2044","1743","955"
"2010","139968","Gordon College","Georgia","1","0.286076","0.296964","0.264259","0.318121","1054","526","745"
"2010","139968","Gordon College","Georgia","3","0.383321","0.393285","0.365751","0.397112","834","473","554"
"2010","140164","Kennesaw State University","Georgia","1","0.52749","0.527521","0.527437","0.496644","3143","1877","1788"
"2010","140164","Kennesaw State University","Georgia","3","0.653874","0.653107","0.655265","0.650721","2704","1491","1526"
"2010","140322","Macon State College","Georgia","1","0.318158","0.300285","0.367387","0.29596","1402","509","990"
"2010","140322","Macon State College","Georgia","3","0.403483","0.402007","0.407767","0.397695","1495","515","1041"
"2010","140401","Georgia Health Sciences University","Georgia","1","0.814706","0.818505","0.79661","0.787879","281","59","99"
"2010","140401","Georgia Health Sciences University","Georgia","3","0.88024","0.899281","0.785714","0.874016","278","56","127"
"2010","140483","Middle Georgia College","Georgia","1","0.345101","0.332907","0.360791","0.316514","781","607","654"
"2010","140483","Middle Georgia College","Georgia","3","0.438433","0.452978","0.417051","0.434137","638","434","539"
"2010","140669","North Georgia College & State University","Georgia","1","0.659803","0.670423","0.641278","0.640703","710","407","398"
"2010","140669","North Georgia College & State University","Georgia","3","0.799795","0.810594","0.780627","0.786982","623","351","338"
"2010","140960","Savannah State University","Georgia","1","0.179445","0.166667","0.193772","0.178197","648","578","477"
"2010","140960","Savannah State University","Georgia","3","0.319579","0.340289","0.294574","0.280353","623","516","453"
"2010","141097","Southern Polytechnic State University","Georgia","1","0.549808","0.422535","0.582431","0.507003","213","831","357"
"2010","141097","Southern Polytechnic State University","Georgia","3","0.679954","0.646707","0.687764","0.63961","167","711","308"
"2010","141264","Valdosta State University","Georgia","1","0.475643","0.479096","0.470489","0.450224","1770","1186","1115"
"2010","141264","Valdosta State University","Georgia","3","0.582718","0.579559","0.587523","0.55642","1634","1074","1028"
"2010","141334","University of West Georgia","Georgia","1","0.470429","0.462963","0.482636","0.471979","1836","1123","1142"
"2010","141334","University of West Georgia","Georgia","3","0.575595","0.571871","0.581653","0.584977","1614","992","1065"
"2010","173124","Bemidji State University","Minnesota","1","0.638585","0.619876","0.658667","0.571721","805","750","488"
"2010","173124","Bemidji State University","Minnesota","3","0.727341","0.692416","0.767255","0.727924","712","623","419"
"2010","173920","Minnesota State University-Mankato","Minnesota","1","0.747752","0.756579","0.737103","0.72975","2432","2016","1321"
"2010","173920","Minnesota State University-Mankato","Minnesota","3","0.848443","0.857323","0.837851","0.836054","2376","1992","1470"
"2010","174020","Metropolitan State University","Minnesota","1","0.570352","0.567288","0.57508","0.571586","1449","939","908"
"2010","174020","Metropolitan State University","Minnesota","3","0.688279","0.675234","0.711512","0.680982","1284","721","815"
"2010","174066","University of Minnesota-Twin Cities","Minnesota","1","0.739141","0.73803","0.740468","0.696183","4386","3672","1965"
"2010","174066","University of Minnesota-Twin Cities","Minnesota","3","0.803976","0.805049","0.802745","0.764452","3842","3351","1851"
"2010","174075","University of Minnesota-Crookston","Minnesota","1","0.693069","0.655502","0.719595","0.619632","209","296","163"
"2010","174075","University of Minnesota-Crookston","Minnesota","3","0.741706","0.709845","0.768559","0.731092","193","229","119"
"2010","174233","University of Minnesota-Duluth","Minnesota","1","0.780827","0.780609","0.781037","0.754986","1413","1466","702"
"2010","174233","University of Minnesota-Duluth","Minnesota","3","0.85641","0.863124","0.849961","0.851032","1242","1293","678"
"2010","174251","University of Minnesota-Morris","Minnesota","1","0.736742","0.75265","0.718367","0.720779","283","245","154"
"2010","174251","University of Minnesota-Morris","Minnesota","3","0.791045","0.789855","0.792746","0.675","276","193","120"
"2010","174358","Minnesota State University-Moorhead","Minnesota","1","0.680015","0.718089","0.632826","0.648834","1465","1182","729"
"2010","174358","Minnesota State University-Moorhead","Minnesota","3","0.760474","0.790859","0.720074","0.747175","1444","1086","708"
"2010","174783","Saint Cloud State University","Minnesota","1","0.718428","0.723543","0.712227","0.708911","2608","2151","1515"
"2010","174783","Saint Cloud State University","Minnesota","3","0.82592","0.832829","0.816929","0.814815","2644","2032","1566"
"2010","175078","Southwest Minnesota State University","Minnesota","1","0.671993","0.665152","0.680529","0.646512","660","529","430"
"2010","175078","Southwest Minnesota State University","Minnesota","3","0.783906","0.790476","0.77521","0.771795","630","476","390"
"2010","175272","Winona State University","Minnesota","1","0.793722","0.808824","0.767418","0.770859","1700","976","803"
"2010","175272","Winona State University","Minnesota","3","0.876801","0.886512","0.859686","0.873373","1683","955","845"
"2010","200800","University of Akron Main Campus","Ohio","1","0.460493","0.452946","0.46875","0.435155","3921","3584","3624"
"2010","200800","University of Akron Main Campus","Ohio","3","0.576446","0.573775","0.579733","0.556917","3958","3217","3672"
"2010","201441","Bowling Green State University-Main Campus","Ohio","1","0.58543","0.573698","0.599767","0.544849","3148","2576","2252"
"2010","201441","Bowling Green State University-Main Campus","Ohio","3","0.668457","0.663717","0.674582","0.627055","2938","2274","2129"
"2010","201690","Central State University","Ohio","1","0.0957249","0.106383","0.0874587","0.0928854","470","606","506"
"2010","201690","Central State University","Ohio","3","0.217012","0.282238","0.164032","0.210762","411","506","446"
"2010","201885","University of Cincinnati-Main Campus","Ohio","1","0.54659","0.517807","0.584959","0.49237","5672","4255","4194"
"2010","201885","University of Cincinnati-Main Campus","Ohio","3","0.638496","0.618992","0.665672","0.589556","5139","3688","3830"
"2010","201946","University of Cincinnati-Clermont College","Ohio","1","0.54659","0.517807","0.584959","0.49237","5672","4255","4194"
"2010","201946","University of Cincinnati-Clermont College","Ohio","3","0.638496","0.618992","0.665672","0.589556","5139","3688","3830"
"2010","201955","University of Cincinnati-Raymond Walters College","Ohio","1","0.54659","0.517807","0.584959","0.49237","5672","4255","4194"
"2010","201955","University of Cincinnati-Raymond Walters College","Ohio","3","0.638496","0.618992","0.665672","0.589556","5139","3688","3830"
"2010","202134","Cleveland State University","Ohio","1","0.439315","0.426186","0.458228","0.4171","2276","1580","1731"
"2010","202134","Cleveland State University","Ohio","3","0.577586","0.566353","0.593905","0.548318","2336","1608","1873"
"2010","202648","Edison State Community College","Ohio","1","0.387755","0.364979","0.438679","0.359375","474","212","448"
"2010","202648","Edison State Community College","Ohio","3","0.52901","0.492683","0.613636","0.510417","410","176","384"
"2010","203447","Kent State University at Ashtabula","Ohio","1","0.504675","0.504559","0.504862","0.470172","6471","4011","5230"
"2010","203447","Kent State University at Ashtabula","Ohio","3","0.596812","0.593071","0.602561","0.55993","6119","3983","5131"
"2010","203456","Kent State University at East Liverpool","Ohio","1","0.504675","0.504559","0.504862","0.470172","6471","4011","5230"
"2010","203456","Kent State University at East Liverpool","Ohio","3","0.596812","0.593071","0.602561","0.55993","6119","3983","5131"
"2010","203465","Kent State University at Stark","Ohio","1","0.504675","0.504559","0.504862","0.470172","6471","4011","5230"
"2010","203465","Kent State University at Stark","Ohio","3","0.596812","0.593071","0.602561","0.55993","6119","3983","5131"
"2010","203474","Kent State University at Trumbull","Ohio","1","0.504675","0.504559","0.504862","0.470172","6471","4011","5230"
"2010","203474","Kent State University at Trumbull","Ohio","3","0.596812","0.593071","0.602561","0.55993","6119","3983","5131"
"2010","203483","Kent State University at Tuscarawas","Ohio","1","0.504675","0.504559","0.504862","0.470172","6471","4011","5230"
"2010","203483","Kent State University at Tuscarawas","Ohio","3","0.596812","0.593071","0.602561","0.55993","6119","3983","5131"
"2010","203492","Kent State University at Salem","Ohio","1","0.504675","0.504559","0.504862","0.470172","6471","4011","5230"
"2010","203492","Kent State University at Salem","Ohio","3","0.596812","0.593071","0.602561","0.55993","6119","3983","5131"
"2010","203517","Kent State University at Kent","Ohio","1","0.504675","0.504559","0.504862","0.470172","6471","4011","5230"
"2010","203517","Kent State University at Kent","Ohio","3","0.596812","0.593071","0.602561","0.55993","6119","3983","5131"
"2010","203526","Kent State University at Geauga","Ohio","1","0.504675","0.504559","0.504862","0.470172","6471","4011","5230"
"2010","203526","Kent State University at Geauga","Ohio","3","0.596812","0.593071","0.602561","0.55993","6119","3983","5131"
"2010","204006","Miami University-Hamilton","Ohio","1","0.608333","0.616576","0.598189","0.480024","2582","2098","1677"
"2010","204006","Miami University-Hamilton","Ohio","3","0.686744","0.685766","0.687959","0.59059","2199","1769","1424"
"2010","204015","Miami University-Middletown","Ohio","1","0.608333","0.616576","0.598189","0.480024","2582","2098","1677"
"2010","204015","Miami University-Middletown","Ohio","3","0.686744","0.685766","0.687959","0.59059","2199","1769","1424"
"2010","204024","Miami University-Oxford","Ohio","1","0.608333","0.616576","0.598189","0.480024","2582","2098","1677"
"2010","204024","Miami University-Oxford","Ohio","3","0.686744","0.685766","0.687959","0.59059","2199","1769","1424"
"2010","204671","Ohio State University-Lima Campus","Ohio","1","0.630634","0.613633","0.646819","0.570764","6059","6365","4515"
"2010","204671","Ohio State University-Lima Campus","Ohio","3","0.683302","0.671007","0.695466","0.637285","5760","5822","4243"
"2010","204680","Ohio State University-Mansfield Campus","Ohio","1","0.630634","0.613633","0.646819","0.570764","6059","6365","4515"
"2010","204680","Ohio State University-Mansfield Campus","Ohio","3","0.683302","0.671007","0.695466","0.637285","5760","5822","4243"
"2010","204699","Ohio State University-Marion Campus","Ohio","1","0.630634","0.613633","0.646819","0.570764","6059","6365","4515"
"2010","204699","Ohio State University-Marion Campus","Ohio","3","0.683302","0.671007","0.695466","0.637285","5760","5822","4243"
"2010","204705","Ohio State University-Newark Campus","Ohio","1","0.630634","0.613633","0.646819","0.570764","6059","6365","4515"
"2010","204705","Ohio State University-Newark Campus","Ohio","3","0.683302","0.671007","0.695466","0.637285","5760","5822","4243"
"2010","204796","Ohio State University-Main Campus","Ohio","1","0.630634","0.613633","0.646819","0.570764","6059","6365","4515"
"2010","204796","Ohio State University-Main Campus","Ohio","3","0.683302","0.671007","0.695466","0.637285","5760","5822","4243"
"2010","204802","Ohio University-Eastern Campus","Ohio","1","0.548344","0.532385","0.570183","0.453256","4709","3441","3455"
"2010","204802","Ohio University-Eastern Campus","Ohio","3","0.644605","0.62532","0.670842","0.563226","3910","2874","2839"
"2010","204820","Ohio University-Chillicothe Campus","Ohio","1","0.548344","0.532385","0.570183","0.453256","4709","3441","3455"
"2010","204820","Ohio University-Chillicothe Campus","Ohio","3","0.644605","0.62532","0.670842","0.563226","3910","2874","2839"
"2010","204839","Ohio University-Southern Campus","Ohio","1","0.548344","0.532385","0.570183","0.453256","4709","3441","3455"
"2010","204839","Ohio University-Southern Campus","Ohio","3","0.644605","0.62532","0.670842","0.563226","3910","2874","2839"
"2010","204848","Ohio University-Lancaster Campus","Ohio","1","0.548344","0.532385","0.570183","0.453256","4709","3441","3455"
"2010","204848","Ohio University-Lancaster Campus","Ohio","3","0.644605","0.62532","0.670842","0.563226","3910","2874","2839"
"2010","204857","Ohio University-Main Campus","Ohio","1","0.548344","0.532385","0.570183","0.453256","4709","3441","3455"
"2010","204857","Ohio University-Main Campus","Ohio","3","0.644605","0.62532","0.670842","0.563226","3910","2874","2839"
"2010","204866","Ohio University-Zanesville Campus","Ohio","1","0.548344","0.532385","0.570183","0.453256","4709","3441","3455"
"2010","204866","Ohio University-Zanesville Campus","Ohio","3","0.644605","0.62532","0.670842","0.563226","3910","2874","2839"
"2010","205443","Shawnee State University","Ohio","1","0.370029","0.358779","0.385051","0.357683","1179","883","1191"
"2010","205443","Shawnee State University","Ohio","3","0.515748","0.513018","0.519568","0.494382","1037","741","1068"
"2010","206084","University of Toledo","Ohio","1","0.458055","0.453197","0.462802","0.411742","3034","3105","2589"
"2010","206084","University of Toledo","Ohio","3","0.56572","0.554021","0.578267","0.532446","2823","2632","2404"
"2010","206604","Wright State University-Main Campus","Ohio","1","0.541994","0.535689","0.550689","0.50775","2802","2032","2129"
"2010","206604","Wright State University-Main Campus","Ohio","3","0.689996","0.688108","0.692825","0.672353","2674","1784","1993"
"2010","206613","Wright State University-Lake Campus","Ohio","1","0.541994","0.535689","0.550689","0.50775","2802","2032","2129"
"2010","206613","Wright State University-Lake Campus","Ohio","3","0.689996","0.688108","0.692825","0.672353","2674","1784","1993"
"2010","206695","Youngstown State University","Ohio","1","0.363755","0.357836","0.370593","0.346769","2884","2496","3002"
"2010","206695","Youngstown State University","Ohio","3","0.512354","0.498619","0.529101","0.49399","2535","2079","2579"
"2010","222831","Angelo State University","Texas","1","0.519878","0.535305","0.502188","0.490888","1048","914","878"
"2010","222831","Angelo State University","Texas","3","0.645695","0.674296","0.612474","0.637771","1136","978","969"
"2010","223214","Texas A&M Health Science Center","Texas","1","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","13"
"2010","223214","Texas A&M Health Science Center","Texas","3","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","14"
"2010","223506","Brazosport College","Texas","1","0.487179","Suppressed data","Suppressed data","0.615385","56","22","39"
"2010","223506","Brazosport College","Texas","3","0.4","0.383562","0.444444","0.490566","73","27","53"
"2010","224147","Texas A & M University-Corpus Christi","Texas","1","0.507367","0.514024","0.496524","0.459946","1640","1007","1111"
"2010","224147","Texas A & M University-Corpus Christi","Texas","3","0.649307","0.65857","0.634038","0.628599","1482","899","1042"
"2010","224545","Texas A & M University-Texarkana","Texas","1","0.548077","0.54","0.580645","0.539474","250","62","152"
"2010","224545","Texas A & M University-Texarkana","Texas","3","0.63754","0.619608","0.722222","0.609756","255","54","164"
"2010","224554","Texas A & M University-Commerce","Texas","1","0.414218","0.405128","0.430872","0.406953","1365","745","978"
"2010","224554","Texas A & M University-Commerce","Texas","3","0.507777","0.523671","0.480935","0.496139","1373","813","1036"
"2010","225414","University of Houston-Clear Lake","Texas","1","0.553363","0.542914","0.581967","0.579439","1002","366","642"
"2010","225414","University of Houston-Clear Lake","Texas","3","0.69905","0.697813","0.702479","0.707993","1006","363","613"
"2010","225432","University of Houston-Downtown","Texas","1","0.392129","0.385501","0.40581","0.402913","2345","1136","1648"
"2010","225432","University of Houston-Downtown","Texas","3","0.512203","0.51635","0.504744","0.513734","1896","1054","1347"
"2010","225502","University of Houston-Victoria","Texas","1","0.485714","0.484487","0.490566","0.477273","419","106","264"
"2010","225502","University of Houston-Victoria","Texas","3","0.603448","0.617977","0.555556","0.605932","356","108","236"
"2010","225511","University of Houston","Texas","1","0.57443","0.570892","0.578723","0.575873","3992","3290","2893"
"2010","225511","University of Houston","Texas","3","0.687398","0.689497","0.684687","0.680391","4132","3200","2866"
"2010","226091","Lamar University","Texas","1","0.407721","0.394707","0.430754","0.403741","1738","982","1283"
"2010","226091","Lamar University","Texas","3","0.534797","0.532504","0.539216","0.536174","1769","918","1244"
"2010","226152","Texas A & M International University","Texas","1","0.471521","0.481081","0.452381","0.471726","925","462","672"
"2010","226152","Texas A & M International University","Texas","3","0.616236","0.625869","0.59726","0.654619","719","365","498"
"2010","226806","Midland College","Texas","1","0.555556","0.545455","0.585366","0.514286","121","41","70"
"2010","226806","Midland College","Texas","3","0.587209","0.611111","0.521739","0.625","126","46","88"
"2010","226833","Midwestern State University","Texas","1","0.544041","0.56334","0.515108","0.494236","1042","695","694"
"2010","226833","Midwestern State University","Texas","3","0.655052","0.680473","0.618644","0.634082","1014","708","757"
"2010","227216","University of North Texas","Texas","1","0.537769","0.543558","0.530145","0.497602","5177","3931","3127"
"2010","227216","University of North Texas","Texas","3","0.649994","0.659398","0.637493","0.614587","4815","3622","3085"
"2010","227368","The University of Texas-Pan American","Texas","1","0.514677","0.522984","0.501299","0.512449","2480","1540","2209"
"2010","227368","The University of Texas-Pan American","Texas","3","0.628079","0.625","0.632823","0.624516","2216","1438","2064"
"2010","227377","The University of Texas at Brownsville","Texas","1","0.384917","0.388584","0.379085","0.391983","2190","1377","1921"
"2010","227377","The University of Texas at Brownsville","Texas","3","0.483563","0.476145","0.494452","0.47044","2117","1442","1979"
"2010","227526","Prairie View A & M University","Texas","1","0.258516","0.281572","0.229588","0.25717","1552","1237","1046"
"2010","227526","Prairie View A & M University","Texas","3","0.42509","0.465217","0.375779","0.378347","1380","1123","859"
"2010","227881","Sam Houston State University","Texas","1","0.555132","0.55804","0.550839","0.540201","2817","1908","1990"
"2010","227881","Sam Houston State University","Texas","3","0.668619","0.663817","0.675241","0.66124","2573","1866","1904"
"2010","228431","Stephen F Austin State University","Texas","1","0.50671","0.511037","0.500308","0.459426","2401","1623","1639"
"2010","228431","Stephen F Austin State University","Texas","3","0.630328","0.637999","0.619347","0.608861","2279","1592","1580"
"2010","228459","Texas State University-San Marcos","Texas","1","0.591647","0.607731","0.571386","0.556743","4191","3327","2714"
"2010","228459","Texas State University-San Marcos","Texas","3","0.692972","0.71538","0.665197","0.660816","3654","2948","2450"
"2010","228501","Sul Ross State University","Texas","1","0.387129","0.401024","0.367925","0.344622","586","424","502"
"2010","228501","Sul Ross State University","Texas","3","0.550921","0.54958","0.552752","0.540984","595","436","549"
"2010","228529","Tarleton State University","Texas","1","0.548935","0.549041","0.54877","0.535222","1825","1179","1377"
"2010","228529","Tarleton State University","Texas","3","0.691852","0.696535","0.685309","0.676538","1674","1198","1317"
"2010","228635","University of Texas Southwestern Medical Center at Dallas","Texas","1","0.807018","Suppressed data","Suppressed data","Suppressed data","42","15","24"
"2010","228635","University of Texas Southwestern Medical Center at Dallas","Texas","3","Suppressed data","Suppressed data","Suppressed data","Suppressed data","39","14","19"
"2010","228644","The University of Texas Health Science Center at San Antonio","Texas","1","0.792873","0.805158","0.75","0.833333","349","100","168"
"2010","228644","The University of Texas Health Science Center at San Antonio","Texas","3","0.832941","0.846154","0.77027","0.836478","351","74","159"
"2010","228653","The University of Texas Medical Branch","Texas","1","0.783972","0.806867","0.685185","0.761468","233","54","109"
"2010","228653","The University of Texas Medical Branch","Texas","3","0.829016","Suppressed data","Suppressed data","0.805195","150","43","77"
"2010","228705","Texas A & M University-Kingsville","Texas","1","0.418417","0.407934","0.430702","0.403879","1336","1140","1186"
"2010","228705","Texas A & M University-Kingsville","Texas","3","0.549736","0.552137","0.547187","0.531624","1170","1102","1170"
"2010","228714","Texas A & M University-Galveston","Texas","1","0.770701","0.772692","0.768841","0.718653","3867","4140","2257"
"2010","228714","Texas A & M University-Galveston","Texas","3","0.852637","0.850544","0.854672","0.826067","3767","3874","2202"
"2010","228723","Texas A & M University-College Station","Texas","1","0.770701","0.772692","0.768841","0.718653","3867","4140","2257"
"2010","228723","Texas A & M University-College Station","Texas","3","0.852637","0.850544","0.854672","0.826067","3767","3874","2202"
"2010","228769","The University of Texas at Arlington","Texas","1","0.547584","0.53731","0.561639","0.516927","3873","2831","2629"
"2010","228769","The University of Texas at Arlington","Texas","3","0.670803","0.666136","0.677174","0.655763","3768","2760","2629"
"2010","228778","The University of Texas at Austin","Texas","1","0.72054","0.730681","0.709161","0.66789","4348","3875","2180"
"2010","228778","The University of Texas at Austin","Texas","3","0.823432","0.836062","0.809651","0.789553","4093","3751","1991"
"2010","228787","The University of Texas at Dallas","Texas","1","0.615915","0.617078","0.614672","0.624612","1499","1404","967"
"2010","228787","The University of Texas at Dallas","Texas","3","0.737381","0.724803","0.750562","0.726337","1399","1335","972"
